weight,relation,source,target
4,r_dns_a,Domain_762f1b0b8221a91e2e8a8e10aea0544f903b75f516816a9eaa2785c71924a5de,IP_be93319193b8463f878de46cd386cdf77bbcd7e8610b32047090e36d5e017c4d
4,r_dns_a,Domain_8e8a5bfb3b5588038eb05dd37ecc3eee41b62a1fcd5ea8dc030b0cf99cedcadb,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545
2,r_cname,Domain_8e8a5bfb3b5588038eb05dd37ecc3eee41b62a1fcd5ea8dc030b0cf99cedcadb,Domain_32c4f41a64871e9d60569380b3e6c7a07026a9504c34071d3d80adf28e47e4b1
4,r_dns_a,Domain_af075f3ade9b8e3df45573df75417444f03bd26e2c52cd7e07e20dc5eb6595c2,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545
2,r_cname,Domain_af075f3ade9b8e3df45573df75417444f03bd26e2c52cd7e07e20dc5eb6595c2,Domain_bef7711a775534636a7cdae48a0f9d7604c5dadcf31f32f6117d6db4b00555ac
4,r_dns_a,Domain_70584aa11c294da38d9e24bd540b6150f0a08edae714085663c2f17ab09067f0,IP_1b0a108effa74a5cf827da705f9ffe85f638a739afc9e9d5604e590c3c4621d3
4,r_cert,Domain_70584aa11c294da38d9e24bd540b6150f0a08edae714085663c2f17ab09067f0,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
4,r_dns_a,Domain_94df4b7998569f38ad2a7f937d0b76831b185b5d85967dc69868bc77b3f7b56f,IP_653f36a9844f01be9a2fdc87b474c550ca69a92f20574340f719e5f796c06732
2,r_cname,Domain_94df4b7998569f38ad2a7f937d0b76831b185b5d85967dc69868bc77b3f7b56f,Domain_8363f9c51171df73e13f043ee0865d489011ec41564e26db093a595b624f1fa0
4,r_subdomain,Domain_7d88475ebf418fd7fba4eda1346ea077fd04c0bc87ead5556e4f17ff20df0a62,Domain_5317c1ae9c7c85890b45bae542ae49fad575235a3961dc57fca7c0e75d331e9b
4,r_dns_a,Domain_7d88475ebf418fd7fba4eda1346ea077fd04c0bc87ead5556e4f17ff20df0a62,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545
2,r_cname,Domain_7d88475ebf418fd7fba4eda1346ea077fd04c0bc87ead5556e4f17ff20df0a62,Domain_bef7711a775534636a7cdae48a0f9d7604c5dadcf31f32f6117d6db4b00555ac
4,r_dns_a,Domain_02cd5110b7587ad500ff84005bf5d30af8911207fbe2ddc110e51acd25d46137,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545
2,r_cname,Domain_02cd5110b7587ad500ff84005bf5d30af8911207fbe2ddc110e51acd25d46137,Domain_32c4f41a64871e9d60569380b3e6c7a07026a9504c34071d3d80adf28e47e4b1
4,r_cert,Domain_2a749e80534e37b8984c009828f6dfc9cfef763c839089b313ae1172f8ce5288,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb
4,r_dns_a,Domain_2a749e80534e37b8984c009828f6dfc9cfef763c839089b313ae1172f8ce5288,IP_f20ee5251b1db59eaced2666e489877dc1a16dc6115787dd2908fe78c201751c
4,r_dns_a,Domain_a957ef8cbd3ee12b04b85b3253e9f8b88c0ad3793c6b9aa00073799730d5348e,IP_eabd950da556474055de68bf007bfabe78d78b007aa49d1e19544dfa5ecaf157
4,r_cert,Domain_a957ef8cbd3ee12b04b85b3253e9f8b88c0ad3793c6b9aa00073799730d5348e,Cert_d43c3253e096416f183ce4d8421d0985d497e0fb0030f1b29ffff975aabd7db7
4,r_dns_a,Domain_8bdb44c8d67d227617ab2541afc0f34dea1b472855060fc92bf51bd7f4549e56,IP_49950651aa2f57d47334a8bd868b83a587a69b6374bf4f85283d85b58bb0af92
2,r_cname,Domain_8bdb44c8d67d227617ab2541afc0f34dea1b472855060fc92bf51bd7f4549e56,Domain_8363f9c51171df73e13f043ee0865d489011ec41564e26db093a595b624f1fa0
4,r_dns_a,Domain_b903feb27ddf47ac9ab262820ed47c791dd3e322c57579fca6ead0d228b6e964,IP_653f36a9844f01be9a2fdc87b474c550ca69a92f20574340f719e5f796c06732
2,r_cname,Domain_b903feb27ddf47ac9ab262820ed47c791dd3e322c57579fca6ead0d228b6e964,Domain_8363f9c51171df73e13f043ee0865d489011ec41564e26db093a595b624f1fa0
4,r_dns_a,Domain_f5659af2f02030ea12a55ab4965b94212fc8bc5d708e7f3a3c82ee3dfeb290b7,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545
2,r_cname,Domain_f5659af2f02030ea12a55ab4965b94212fc8bc5d708e7f3a3c82ee3dfeb290b7,Domain_bef7711a775534636a7cdae48a0f9d7604c5dadcf31f32f6117d6db4b00555ac
4,r_dns_a,Domain_294eb7c0391bdb242e1aef7245b1b628652cf2a7ea6095259a714379881c5995,IP_f5af61f25a1ece236b8a0baa749dfde3a629edd1e7a3d9137be69a15765fe0a4
4,r_cert,Domain_294eb7c0391bdb242e1aef7245b1b628652cf2a7ea6095259a714379881c5995,Cert_d43c3253e096416f183ce4d8421d0985d497e0fb0030f1b29ffff975aabd7db7
3,r_whois_email,Whois_Email_c955367c07a39201886fba23f4190287efe4817760d500effb03c1c14dc4f56f,Domain_d5eef598c4478bed1fd525bf74b5c2fa4c5cd85c072b8058d9390f04236c6c8d
3,r_whois_email,Whois_Email_c955367c07a39201886fba23f4190287efe4817760d500effb03c1c14dc4f56f,Domain_f9e24656f229c2bfab55aa180fd124b87412314bef570744d3c2aa585886dd10
4,r_dns_a,Domain_e5181a4e9c2072d273f92ae63f3bf9ff74a4a8ce8b9e1c854b25100da3be97e6,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545
2,r_cname,Domain_e5181a4e9c2072d273f92ae63f3bf9ff74a4a8ce8b9e1c854b25100da3be97e6,Domain_32c4f41a64871e9d60569380b3e6c7a07026a9504c34071d3d80adf28e47e4b1
4,r_dns_a,Domain_5d1d4adf5116eaea661d571dabd0fb7d0fe3f2be8acd0a0134b4c926646fa089,IP_ae798c37ed5f766d51322295f883f6b3c956c44b7262a06d01de9cb7fffce20d
3,r_whois_name,Domain_5d1d4adf5116eaea661d571dabd0fb7d0fe3f2be8acd0a0134b4c926646fa089,Whois_Name_09a0d8fdd628eec432bc594a32dc32fc831e5c2a46f8a04be513f6a64b78f0ba
4,r_dns_a,Domain_820eaf312db177ded0775fa0902d99054183d269ba9a28a810c3ddd91083014c,IP_7f6f508a3891a6ec4aabb1b9c107c7c83526d9ff43f7982771a55f0612116774
4,r_dns_a,Domain_820eaf312db177ded0775fa0902d99054183d269ba9a28a810c3ddd91083014c,IP_b136ea65ddabd26d3c90bac3686462f7a9285fe28d3a98d7c2a433aacedd661f
4,r_dns_a,Domain_bcaabaf94c563c33f45f4b3ab4011c3603021cb93c411bb8a413a2e66efb96de,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545
2,r_cname,Domain_bcaabaf94c563c33f45f4b3ab4011c3603021cb93c411bb8a413a2e66efb96de,Domain_32c4f41a64871e9d60569380b3e6c7a07026a9504c34071d3d80adf28e47e4b1
4,r_dns_a,Domain_07004c8fc7b373e42dead68f66c756d711e47577513c48fe3c794507a24a93f4,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545
2,r_cname,Domain_07004c8fc7b373e42dead68f66c756d711e47577513c48fe3c794507a24a93f4,Domain_32c4f41a64871e9d60569380b3e6c7a07026a9504c34071d3d80adf28e47e4b1
4,r_dns_a,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,Domain_c2e91ef03b6aabeb244d6816a3dad37e0cf6eb538eb468e282abcc5785bc0bd5
1,r_asn,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,ASN_4eba77aac4cf89cf4d89ac512cebbaae9c589e31878d997f02bf320085cf07e0
1,r_cidr,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,IP_CIDR_145cc4fb4911f56f44f9aeb79e63c648deccd766efe480bde9d7a04cef11842b
4,r_dns_a,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,Domain_d250e4b7389d2afe9d119aa7b93a413f480882ca7b3e406b4e7e162dd0e816d7
4,r_dns_a,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,Domain_c261e8cdbf487696186152879748b588ddb6f4c87b79f0abacaa7d366ea52b13
4,r_dns_a,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,Domain_752517b5b446a4e4171acccb5f542b79fb8250c29c4ceb59706abae9b209f41e
4,r_dns_a,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,Domain_324712afec78ecb341ca1acfc43b59878e0561e69797eead0dd3d892e6d1038c
4,r_dns_a,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,Domain_3fa1036355f41d6d6712695b89890a23db44f68df7252a3668b8d294089fda8d
4,r_dns_a,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,Domain_110cb3564e92b827f6915edf35cb6fc5451782cffa218f0982063f6a4111ade5
4,r_dns_a,IP_0a633c967549946b9b07df0e67d5adeb66fbb179f6db2f1c46f404cf6571a195,Domain_b027bcfe2d351ad7526cdbc5e631efa9249f07292143228babe2b3a7991bed4e
2,r_cname,Domain_3fa360f7cc2da32f1490fd14577ef640b7eb2298344684da5b694fbf8a680a10,Domain_32c4f41a64871e9d60569380b3e6c7a07026a9504c34071d3d80adf28e47e4b1
4,r_dns_a,Domain_3fa360f7cc2da32f1490fd14577ef640b7eb2298344684da5b694fbf8a680a10,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545
4,r_dns_a,Domain_e60547e5c476ad5ed39f9a429b1ba7e8c6fd5865e94bbc95e48606f2a61a5a0c,IP_49950651aa2f57d47334a8bd868b83a587a69b6374bf4f85283d85b58bb0af92
2,r_cname,Domain_e60547e5c476ad5ed39f9a429b1ba7e8c6fd5865e94bbc95e48606f2a61a5a0c,Domain_8363f9c51171df73e13f043ee0865d489011ec41564e26db093a595b624f1fa0
