name,type,is_core,industry,betweenness,degree_centrality,pagerank,id
45.197.xxx.xxx,IP,True,,0.04369407952446311,0.07601572739187418,0.021623806458709028,IP_7d3cd1b97062db5fd3c168f80a2cf911c0ea2e01443b55aa491957e69e45ffe5
55c10bc452.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005741451220028322,Domain_55c10bc452bec806379d360052c33186b328bd0a88c40367325394d944ec68e7
b4979de365.com,Domain,True,['B'],0.0,0.002621231979030144,0.0009078305499287023,Domain_b4979de3650ea3ccd0648f5512cf3b94a27db26e9fb8f13b936bed0ce8afc7ba
dbd3443b16.com,Domain,True,['B'],0.02605752262618549,0.014416775884665793,0.006512668947952344,Domain_dbd3443b16f328de1d3a61304f1409b0a5b17a9a59f31cdb1d2003ccd2a3d566
a72ff58f79.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007492352229520256,Domain_a72ff58f79cbbd3d5810b1fdd7316b798ad9a803ddeab45a577831be6c848639
8a74769e49.com,Domain,True,['B'],0.0,0.001310615989515072,0.00046555086506243695,Domain_8a74769e49fc7dbe455d50bf1361b5ed6ebfb854f3c0e7f4efce385f201c0159
acf5138661.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007317530319858156,Domain_acf51386615e32c0090618edd023d5048f6e382de43c6912117e8c4da4634147
cf0994aeb5.com,Domain,True,['B'],0.0,0.001310615989515072,0.000513061626256907,Domain_cf0994aeb516bf27a114429629b5e56530954f90de8804afc225098ec6ea67ab
45.197.xxx.xxx,IP,True,,0.016049025981844014,0.03800786369593709,0.009638589332030979,IP_b0486c57124d6f959312d351ed1ce852be2e4ce20c6d744c325c716888da3d2d
d2697995ba.com,Domain,True,['B'],0.0,0.001310615989515072,0.00070859014703921,Domain_d2697995ba640d3efd5b5e915c04bed8dcb4af88e733c45845f152699252ba03
158eb43b61.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007317530319858156,Domain_158eb43b61b2468fd6e8830f33becb260bbe93b6d04cf143d91310efa530cd8a
ad0400f165.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007492352229520256,Domain_ad0400f165989bda83fdbfb3fee25eaa9510333e12e24a3d452e4a4a4a4cd1f2
a88fbdf421.com,Domain,True,['B'],0.0,0.001310615989515072,0.0007122900479040173,Domain_a88fbdf4212aa679ced214c1607444146c099d1c250a58202b7346dd33c55dd8
388c12244a.com,Domain,True,['B'],0.0,0.002621231979030144,0.0008135374207109214,Domain_388c12244acfaccd6b344864728ca6ea680119416216167c0375601d9ef77ca1
6d1625cf3c.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007317530319858156,Domain_6d1625cf3c96f9bc8cde87002827d7e6523a6dbd99ba10d458e36f91bbbb01ca
0dd366e2fe.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005993290838281698,Domain_0dd366e2fe182d244ca2f59a28eb572475c748e407cb21c0ff0a021e4087e667
8eab8d9241.com,Domain,True,['B'],0.0,0.001310615989515072,0.0007113116744334626,Domain_8eab8d92414ee7e8eebcddd5250c2db7755a4910c9fbe2431b87c680d27172c9
23bd35da19.com,Domain,True,['B'],1.031981094106356e-05,0.00655307994757536,0.0018183470561491132,Domain_23bd35da199d11eb11fe09fc09d1aea0c1083920fcb17939f5320df32f8c30bf
b640e9879d.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007360603787966854,Domain_b640e9879d1ea2fe785c2194a2babec6f5c1639714164c0a167362d785e6ef98
e19151972f.com,Domain,True,['B'],0.0,0.001310615989515072,0.0007122900479040173,Domain_e19151972fb4e0cc3d90cf4a74814eacfbbb7d39b6a92934e207cc072500c026
256b7b0280.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007274443078675477,Domain_256b7b02807ff4be1da4095290069f2a4b9f795668b3efa91c2d10a3a335afe4
b3905345c5.com,Domain,True,['B'],0.0,0.001310615989515072,0.00070859014703921,Domain_b3905345c5bae87d67ced74e16157a256a1eb76f958f911a9c62afc0677700c0
e68fdee73f.com,Domain,True,['B'],0.0,0.002621231979030144,0.000729358362598582,Domain_e68fdee73fc4c8346c1d45178c1d0d216a34a0c42b299c59a89739569ecf69d9
39417f1b42.com,Domain,True,['B'],0.0,0.002621231979030144,0.0009078305499287023,Domain_39417f1b4226d43b2ec0be9170acd696eb22497430f1b70bf39c9dfc3280eae7
b0f517f2b1.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005741451220028322,Domain_b0f517f2b1c6f9c8fec9ecd3ab5bf0f2595e613f2297dea7726ff92e6524131f
1291ae0222.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005993290838281698,Domain_1291ae02220849643f10425e41339860d85c0e8ba00a93ccc2783b3489f6a192
f4c6210dc2.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007360603787966854,Domain_f4c6210dc24f1d59d30747263f8db0ca1e30999239d73b44615b8bfb99a33cf7
5cdadebc75.com,Domain,True,['B'],0.0,0.001310615989515072,0.000710943566713373,Domain_5cdadebc7551cc3eedee58dd52bd154ac50df7f63a050b55c21faef01d495342
140804e8fc.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007401677496933094,Domain_140804e8fc7e459386610aa13a3752be6d463c9d685fc3fc60f0214625180583
038aadf476.com,Domain,True,['B'],0.0,0.001310615989515072,0.0007113116744334626,Domain_038aadf4765a12241bb62e8225f07d77d9f0977cf88fcbd262db34ff98e7ce52
b602d4c7cd.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007360603787966854,Domain_b602d4c7cd7e62c10cfa1a436eda2607ebab5c066642e7b11bdfd5ac9a08516a
62f2c34c58.com,Domain,True,['B'],0.0,0.002621231979030144,0.000729358362598582,Domain_62f2c34c5823515f5fbd86bf7d342035f495fa9b267c8f11000d18c75fb1d0d5
c32b802f6d.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007274443078675477,Domain_c32b802f6d2de47b7835d2fdb0e2d89f190c99026645f1337a8506a3af7036a8
45.197.xxx.xxx,IP,True,,0.0847961665342291,0.07863695937090433,0.019155506065240215,IP_9b62ae851bab38f293127e34e973b406b4967c419e871cdaed744599df6e12bd
a3cd179b76.com,Domain,True,['B'],0.00028819027590970325,0.002621231979030144,0.0007609824131225779,Domain_a3cd179b768b3a84eb7c2f5ef3e50b72f4e4a523ce6c0b7e6daf2dc9bd1a2f88
655b2f2e7c.com,Domain,True,['B'],0.0,0.002621231979030144,0.0008135374207109214,Domain_655b2f2e7c26fe6175eae33334cc250090937c568b189fd9d889f10a3a0ca202
12676ad709.com,Domain,True,['B'],0.0,0.001310615989515072,0.0007122900479040173,Domain_12676ad709ce4ac26cc168cc30a8fd95185411e3baa3730efc1494111636a71b
27ada48305.com,Domain,True,"['C', 'B']",0.0,0.002621231979030144,0.000729358362598582,Domain_27ada48305512bbffe54a863165fcd1f961c5c9c8ac33a3727bb3b1f5d611574
e020673e71.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007401677496933094,Domain_e020673e711993e45e28c9a4bf0e21d01f4e8994c310e8457c3be73bb54ecbbe
e6c2168220.com,Domain,True,['B'],0.0,0.001310615989515072,0.000710943566713373,Domain_e6c2168220ff9904af240eee49330b54a11fedb620583f69c7ea2cc6db8c761b
4a67441b53.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007492252326593162,Domain_4a67441b5329f93e66b22c540b36c8cbb76d1f0b8f71d8aa588f3e0529788f35
316b00aa50.com,Domain,True,['B'],0.0,0.002621231979030144,0.0008135374207109214,Domain_316b00aa503d35dcda2cccf925b799c437958d18e3790dd877599996b2e634ed
ca1e3baa91.com,Domain,True,['B'],0.0,0.001310615989515072,0.0007088059621463063,Domain_ca1e3baa91b784bc84e7af61b12b21e4a69b9e772a53add24baf8bb12c89bf76
588ed06e3e.com,Domain,True,['B'],0.0,0.001310615989515072,0.00047877223050893396,Domain_588ed06e3ebd9f7464226d78848dbbb0822e042fb5d0b33515b09079cdc2e5b5
36a398270e.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005741451220028322,Domain_36a398270ea20090e5109b4a544007eeb0b9b6f2437e31353f45804f85fdd25a
619f55b3b7.com,Domain,True,['B'],0.0,0.001310615989515072,0.00070859014703921,Domain_619f55b3b716256e9fa2cfa871c926633354261749ad573924df8f680b1c0416
05d9ec0c63.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007501886985612031,Domain_05d9ec0c630cf96f2763438ca34cde5530c5652253fa77e1b557f6d73def0b8f
d4724ebe61.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007274443078675477,Domain_d4724ebe61b09e477fb5f2966aee3a1144d625694aa3c7757b3a3ab49ceffcca
601116d7a7.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007492352229520256,Domain_601116d7a7206b8d0f44cc45e72ce79dfe4a1079474f77f6ee5c1d6a63e6e041
cf139ebee2.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005741451220028322,Domain_cf139ebee2882e0042d54dfff9b4986dd5b7b39a7dafdc91fe246d700b215fcd
668390b148.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007317530319858156,Domain_668390b148fa16c6c887d12418ea3123722239487252c09c1c3eb285740aa1b5
5b29629274.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005741451220028322,Domain_5b29629274f8d72475560b9fe1a9245b0eebe5481195ab2426d477d93839d0f6
bf00380db8.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005993290838281698,Domain_bf00380db81ecaa7b3375b1425c94c234eb6ed84a7a1fba3bad1469aacb36634
8e19f8e427.com,Domain,True,['B'],0.0,0.001310615989515072,0.000708980395459998,Domain_8e19f8e4277ffc0fd2d89060dea8429d784f9b31567167817c2ae6b8ffd2de64
240447866a.com,Domain,True,"['A', 'B']",0.0,0.002621231979030144,0.0007360603787966854,Domain_240447866a62ed7b41ff9a2bce65f50fbcdf1ccaff33f59fc4cfc8a27f0353e8
c8be052b13.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007416255564159933,Domain_c8be052b1345e7bc6e78673aee25505178163b7a1a13e0854644dd9d79d9b09e
4a7919c8ec.com,Domain,True,['B'],0.0,0.001310615989515072,0.000710943566713373,Domain_4a7919c8ec5faf374996ad94ec8efe0cb58fa7b2a284270640c13f218ad5574e
0a7b45eb52.com,Domain,True,['B'],0.0,0.002621231979030144,0.000729358362598582,Domain_0a7b45eb52efac0fded153cb160ea4f2a7a893bca7bd6bf540fa3ba725e8fd47
e31c571578.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005741451220028322,Domain_e31c57157889ed1d861a978503a12c97285379c0687053b65f0c9c18c28f8839
d28db5cf96.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005741451220028322,Domain_d28db5cf964cabac6f721a28e8f68185f9f8d103b8370968712fbe3cf0dd6f0a
9aefe029f2.com,Domain,True,['B'],0.0,0.002621231979030144,0.000729358362598582,Domain_9aefe029f263547b968ebe0723d27bf26f989fb9755fb8f52a4b6573fc8624b7
e9d9b04fa2.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007317530319858156,Domain_e9d9b04fa2a5b9804d4a62f3257b9bd6883c624b029e51b27b7323dc7cf0b2b1
5ed1d6a8e6.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007360603787966854,Domain_5ed1d6a8e6788a28cf35b94eac4855c186124e8a8bcb2c7da0ad626926ad90fd
41c5f3fc25.com,Domain,True,['B'],0.0,0.001310615989515072,0.0007088059621463063,Domain_41c5f3fc25793d3412f3a5760b6a69092593630634169a4643fc5ed6fc0bbfd9
2951b8c414.com,Domain,True,['B'],0.0,0.002621231979030144,0.000729358362598582,Domain_2951b8c4145e4263eacff7348c994092e6420fa768146a6999be1415622b74f5
7ff1aa4867.com,Domain,True,['B'],0.0,0.002621231979030144,0.0008144910440727004,Domain_7ff1aa486771cc3a2d0a7c6250d12117c6ab66df38bf71814dbb835af6f5b763
57502de2cc.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007405587407593861,Domain_57502de2cc73d4b1c88c577cbfb1ff203bb58699caab90c41fb4010e600daf01
444a4f591c.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007317530319858156,Domain_444a4f591c839396d900b92a9f081650386fccaac628dd4430dfde6c76e6f000
e88a21cdf2.com,Domain,True,['B'],0.049603891256712176,0.023591087811271297,0.0061019756917925615,Domain_e88a21cdf2dd61020c3287847d75b656afee8bb117f7f5ba34279d2ee5c25ce3
e987416442.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007401677496933094,Domain_e9874164425a3be48966b9b0d3dc837d6b230e2ff52f1a8441094195a9584f9d
95de602511.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007501886985612031,Domain_95de602511fe45f4c557f94b44896f2be1e93689ca738c91eb729a9be3ad300d
8fa0119052.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007492252326593162,Domain_8fa01190528b6c39400eb228d946be3397c9484ff4ba4c4fa8dccfa9396097fb
102dc6e45d.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007360603787966854,Domain_102dc6e45d5c09cc62f6c79442ec964239f7aef577e4b933dc7d6aab64956dea
69b0feae10.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005741451220028322,Domain_69b0feae10c255fb6f18cfc200b1d2384d009a97ef002a5e7dc90bbc07ac48cb
18ca1a9217.com,Domain,True,['B'],0.0,0.001310615989515072,0.000513061626256907,Domain_18ca1a9217960117ff7cee70c5a54ce519aaa618898f50f4f76c962b642de598
79d56107ec.com,Domain,True,['B'],0.08487012517930671,0.047182175622542594,0.01131232622234082,Domain_79d56107ec1353f5b39bd465b775ea75d41a21103c05920349a92e8fd0fb6899
289a66c41a.com,Domain,True,['B'],0.0,0.002621231979030144,0.0008144910440727004,Domain_289a66c41ac520d0299a3267bde9ad6906d4bddeac01b2a9cdeaa75552bd48f6
11b70b9790.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007317530319858156,Domain_11b70b97905e83c4767b32bee9befccf3c9cc9ee21e192cad9996654820f2ee8
e4dbaafa01.com,Domain,True,"['A', 'B']",0.0,0.002621231979030144,0.0007405587407593861,Domain_e4dbaafa01da822d5bbaf344822b4127fa17b21f9681df6fd3d34d5903535509
15f39432ba.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007597565731882998,Domain_15f39432baa608dae599ffb15184455d6e3ac1aeaf6094a7fbb732893570c461
774f9a781f.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007317530319858156,Domain_774f9a781f535cfb29e20baf6e2a585a4a8dff060c9c577aa1c526cd5cac8ba2
20129be13d.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007416255564159933,Domain_20129be13d15dd73e49dbe3977eba602a8589c9b5324eec5be994ab834977167
c053110dc9.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007401677496933094,Domain_c053110dc9089681957f7ba65f9230359f81bbe2c2c385f068f3b44421a9b9a3
e6982dfa30.com,Domain,True,['A'],0.00011351792035169915,0.01703800786369594,0.004655071846085836,Domain_e6982dfa30aca07f93b6495596217757e8bc53b325e60ed1244f88de3d581a67
2b97422c50.com,Domain,True,['B'],0.00028819027590970325,0.002621231979030144,0.0007609824131225779,Domain_2b97422c506bfa18319aadd6ec699ba35d5ff3ea72893a3a0e32bd89433ff1b5
6ffd30800b.com,Domain,True,['B'],0.0,0.002621231979030144,0.0008135374207109214,Domain_6ffd30800bb0a06c91b9fb8858019ef150c5e83f989713c1cb657ad64ace422c
8b748cf7b1.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007492252326593162,Domain_8b748cf7b13836236fb89fcb16f7a581bbbf1032b229cb45d316acafe969c986
78b5899823.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007274443078675477,Domain_78b5899823286d5a2f9b4e4668cee9552a1facba184a690567b3fda1b6d92e09
e0112c166f.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007492352229520256,Domain_e0112c166f36b2ad9ae5d80d2ccbb382f98268fa2a1f40af47970abc54f131a8
54b61521f8.com,Domain,True,['B'],0.0,0.001310615989515072,0.0005741451220028322,Domain_54b61521f8ba8cd766ba790cfc20f33541dfdbd980c1a1d9839ff3857f26b666
45.197.xxx.xxx,IP,True,,0.029944651413986095,0.057667103538663174,0.016312103899288923,IP_3b60bfce851cdadbecb14e0d831f0661ccc01177dedacd6ac0ebe3c30042342d
dc5c7e70bf.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007492352229520256,Domain_dc5c7e70bf256598746aa54aaa0f585187fde1d8e2fc7d9a5166e1a3ecf3829c
d546126fd5.com,Domain,True,['B'],0.0,0.001310615989515072,0.000708980395459998,Domain_d546126fd50fd31a63475d1251a4ae84d5f87bbe888008045e253075faa93e51
6850b29088.com,Domain,True,['B'],0.0,0.001310615989515072,0.00070859014703921,Domain_6850b29088ca8f0f741253a02ff25e3d9618c8fa6166496ce964e060c476df0c
ff09867376.com,Domain,True,['B'],0.0,0.002621231979030144,0.0008171883214035806,Domain_ff098673769c17e7525f99a0d7668e0df9888d1cdef0db7e2924a5769adca64b
49ac73d26c.com,Domain,True,['B'],0.0,0.002621231979030144,0.0009078305499287023,Domain_49ac73d26cb3e46d37f298409d8a7579fd8215f347e1f80e9f6e2cfb48194e4d
0b9b52391c.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007274443078675477,Domain_0b9b52391c42a136a8cb1315b70d359ba9b177bd450cc3b825957391dcfffe3b
ff7b0eff09.com,Domain,True,['B'],0.020873537596791225,0.011795543905635648,0.005307360544473296,Domain_ff7b0eff09f0991d2faf7d159eb42e01b51b572693fe6cad4dcc22aed13eef16
ab54dae764.com,Domain,True,['B'],0.0,0.002621231979030144,0.0008118078204260998,Domain_ab54dae7647eb3511691b8dce4945b8ba78ce55e089b8163cedc0ee35cd7405c
0591918575.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007274443078675477,Domain_0591918575238419f50c732107acb0c9d4eb6d44fa1f67bc35bdf6efce310e7c
92b281c1c2.com,Domain,True,['B'],0.0,0.001310615989515072,0.000708980395459998,Domain_92b281c1c24e4ffb2212fe232660f17398b17194adcf3f2ed27d0d6d78f33e5a
0cebb79de6.com,Domain,True,['B'],0.0,0.002621231979030144,0.0009078305499287023,Domain_0cebb79de6d542cfa65412ca24922ed2c4a9e0520976f85e68369bcc9a2d41bf
19a6a78e8c.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007317530319858156,Domain_19a6a78e8c760b28c0b627d2ab0a1521a9fae420e518fe3c6aeb1d4f89a4a223
b653195114.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007597565731882998,Domain_b653195114145cf0f6737a5019f4bb089fdab084469137b61303bc0fa74cf7b6
c788facde3.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007401677496933094,Domain_c788facde393a64dc192d9e7bbffca9d77daf2c3271c2d2ae9a8a98bf972eb26
ea3894c109.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007597565731882998,Domain_ea3894c10964ffd3b7a3dffa77652ea32cb65008014c1964423e22cfbeb5b9aa
c698643f3b.com,Domain,True,['B'],0.0,0.002621231979030144,0.0007274443078675477,Domain_c698643f3bf792c9543c6de6259b121609f661b15f7941fa06e22335a6ffa7a9
4c86709864.com,Domain,True,['B'],0.0,0.002621231979030144,0.0009078305499287023,Domain_4c8670986416a800e34feab51605dda18c4f153ac61a743f91092dee2f44b2be
9ebd665782.com,Domain,True,['B'],0.0,0.002621231979030144,0.0008135374207109214,Domain_9ebd6657826d4fa70fb15c42962650e6638c0136ac88b100cda8a063694d6216
45.197.xxx.xxx,IP,True,,0.0200359129420749,0.05897771952817824,0.01570648741711145,IP_69f0e197ddb0f7ef5b9b5eda925301bf2e01aea4cc7ba368224fd28fc872b5fc
d56314fe75.com,Domain,True,['B'],0.0,0.002621231979030144,0.0009078305499287023,Domain_d56314fe7565cba71d4db95a6045b3c541b94d3fa1ab9db9bb2c9cb2727eeb5e
