weight,relation,source,target
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_140804e8fc7e459386610aa13a3752be6d463c9d685fc3fc60f0214625180583
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_bb0f3031f1ad33b3e971c2a3672587f15ec8d5c9c70802081260736ec1fda8b1
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_b03afdf16e5d9a05982ed95a8fccb289cc82fa6ada15df2162842ebfb7b9e659
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_e7ea6557892d8488891e41b8a9d9d502474b74f7584c0e70b0fe9ffd6fab92e1
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_7b4d1da2e0b4884ad7211dd50d5e2b23edaebfbb1771cbf5e21e08b8a6159d19
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_25475c10ad0cb2c44e6aefe9640600497ab087f92bc1d4272199e1367dc14dfe
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_0e32b4c8608d0bee59e7c636ec9c2529765d2ae03d9a7d05382a812067c97a2e
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_98381b87133cacf8ef6dc45bcb6cb305ae9439f9a0ec776c071c907ba3aa79d8
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_6ca18a9b3aa8472112877fd7137d20998117b0e66d3820a2b63341b4f86aee9a
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_c788facde393a64dc192d9e7bbffca9d77daf2c3271c2d2ae9a8a98bf972eb26
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_c053110dc9089681957f7ba65f9230359f81bbe2c2c385f068f3b44421a9b9a3
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_e9874164425a3be48966b9b0d3dc837d6b230e2ff52f1a8441094195a9584f9d
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_7eac74567c5331269deb35c9879c9787043d431eb5c44b7215b9b6db3032fefc
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_39b5a231bf6b5a0a4b7aad7baeaf70f93cc345bf0e284b483bdd0ed5861710bc
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_eab8187c96788a10c796b8bdcd1aaaa237ceba1dcd9cf859cd4f8353cad4ffdc
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_e020673e711993e45e28c9a4bf0e21d01f4e8994c310e8457c3be73bb54ecbbe
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_b8d95bd761eba4cb470104f40727c69936ffe727ebe4674b1eb5ed05ea077bee
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_05d9ec0c630cf96f2763438ca34cde5530c5652253fa77e1b557f6d73def0b8f
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_7d64a6d3f18e9c2b460ea0dab65b4c23ae751802fe0f96ae3a332b4dbb568d87
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_c3d512ab589563536c180021a5d63cff0445feea5bd3b68c69c72d8f8594accc
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_80aa62b80f29480aca65e4cf8f0f757fbb015de95a87cc5767fc4de4431fe4d8
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_327ba200d24d65501e5c049e13d99c63179f010f0827616b6c588512caac2dbe
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_840394e18e690fb49552e820bb5decf6dd9327b5b862c1f3a78964a061968a1c
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_95de602511fe45f4c557f94b44896f2be1e93689ca738c91eb729a9be3ad300d
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_54ba05fe3b6619038db1c9c370814ef36fbcdc816a2ce30031ac542749e78303
0.8,r_dns_a,IP_a2bdd3a0b310fddb92295c690185c2309406f24404ee93dbdc0f3f12e16fdead,Domain_5720ea58387bdd17f085e87ddeda77c539806da74a7489cc90ddfc52a68d2177
0.8,r_subdomain,Domain_840394e18e690fb49552e820bb5decf6dd9327b5b862c1f3a78964a061968a1c,Domain_cfd925fd9e6a03bf6342cd6be2c47f35557a16d219986e217e7f412676e364cb
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_b3e40338e6bb9bd589f9299738ac49b8422ad8e2704b3bb35266a3a7d24f2ae6
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_3630b4099444da4e25744614bb24c4c0dcbdff5ef848b3edb98ebfd76e6434f3
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_0a9ffb95dbefea261cfe667b291a957ccfeb611cc6ac9cad11e8d3ceaac1a143
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_5d2697a70ebf6d440d491222006a2cbae7c50e31986edfeed35012314c204bc0
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_1b40d47553e2cee030b3a1de25fa2f4134f9afc5d1718a5bc437db56faacac02
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_66a38b7ecb010cf04990c5c1e5567b89c584972ed4194cfb09b9482bb72e8b16
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_892b2f296494e746411183c79193a6d091ac0de519f5c725d8bee15ca40a408d
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_5aafa608ae0ba2dcacf45e793a1c6cbd92f7e63e93e1fd05fdbe6461867e2ead
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_4a67441b5329f93e66b22c540b36c8cbb76d1f0b8f71d8aa588f3e0529788f35
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_418bd1f714ba9576cd4ce7061af13d8e27ae7c2864a0acc5a5f1fb32ccf4ef2c
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_abd38de57a9c3e04e0218d932998b38d14bad5727216ffef920740761fc5482b
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_2b98d1c50c8b4706cc1916caaf9cfcd26d8391e96dc2834ea094fb005a81658a
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_8b999caab38165e6c4c3cb6137e0e1514c5587a42c18a3777b9c9821c606b3cf
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_8fa01190528b6c39400eb228d946be3397c9484ff4ba4c4fa8dccfa9396097fb
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_07bf70f6b610c163b7de69b0142ffd58576d4f4bbec4ba87c343afd7bfa15a43
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_f276e90716a9a2896bf66a5219b5d35269e7f1b20eb475c24cc04ef8d8a0fa07
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_d6eba7b40dea0a072b782c3cf6240cce3e7cdcc9a690de4edc164ec095feb2e2
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_092c6fce60cf650d33b76b558c1331dedea6740ab79e1d93e066786dba459c12
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_07be1e16b28b20d28154384ac59c096dbb2173670d4c979405a1fada0435c3f0
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_e7023facc1d79cf2a0549704a7115d35fb4315dbb3ef180a860f1ee54ca6eec2
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_946ca795691ce55ba148fb5e27cd3df85035620385b33e34e28b7039f6bd8e49
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_e0de2987f07bb85c48365c632471b889d7247753dfe088a3be6e081f101b31cd
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_bdb1cce32f1d7c6b79f0055778500c87b199fad5a33232d8f76564ef2f448cdf
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_952add33eb596241b5488199516b456c149b610851ad84b2f827c207b01ccff3
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_121868887127d804437bf188b341a2871937a323a0dd3e4198dca4d8718a3472
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_a8b6452ea2e959e069d23ed7f9212967577087868946dae7ddb31f46c8121e96
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_f706df2b7f14e04f9a8dde94aae64bb5b4e5b1ffc8c4ae1406fd82a22403a946
0.8,r_dns_a,IP_3c9e3ea3d0985318c3a914cf6e982236c429914862cad4c87353969082309353,Domain_8b748cf7b13836236fb89fcb16f7a581bbbf1032b229cb45d316acafe969c986
0.6,r_whois_name,Domain_3630b4099444da4e25744614bb24c4c0dcbdff5ef848b3edb98ebfd76e6434f3,Whois_Name_d519c32dfbc7ae45be70384ee5ca6744a8696b7548eaf393ca1ce5e6a96d0144
0.8,r_subdomain,Domain_07be1e16b28b20d28154384ac59c096dbb2173670d4c979405a1fada0435c3f0,Domain_b3e40338e6bb9bd589f9299738ac49b8422ad8e2704b3bb35266a3a7d24f2ae6
0.8,r_dns_a,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,IP_9b62ae851bab38f293127e34e973b406b4967c419e871cdaed744599df6e12bd
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_7fb14dcb9803e06b7a20c9bf5d3173fe7b205a98ea15e6c870893570a85dc9aa
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_a5febceade1f9f04ea7d7ad1836201a0f31565ffc629f32c75b9feb49ee9fde5
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_8f7c5f585320a1aae1318d4e9576b8e6819173be41a91cdd16ce31e516a40c60
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_4e62a2ffab2a7bd37c03f6cb3ba3fe0166a88216d14b89f62958f0d5b111a378
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_3aa99449bc0dd50efcc6e4f66d28e9c34c7f8eb9867d785899c191a2452ab45a
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_1671e251f9a0901540f3b7aa8ff6167fc10c819eb7888e6d7b3b506f00a7f5c8
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_e4dbaafa01da822d5bbaf344822b4127fa17b21f9681df6fd3d34d5903535509
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_de92354d747365e43fca6afc716a77115dddde34df6986a69ff0d28fb9e8bfcd
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_a4c224acb55e8b968001e63cd5cdae4c7d2b8ae2db3a8b05b98441096f7cccd7
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_5b3061da10d3eb58ea8c8a864f037bcdf83cfcab6ac92b6ca6f640ccb602f1a0
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_5a2b3728ba4407336378f352a8d240901688317d7526fea1d64253bc77bea72e
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_8add44ce6a769fd57cb9a618b5f8b5538cd3af6bbf86f2f5e2bc2593f0a4a36a
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_a2d63cca0122a27cc03d8710de87975e33fcadd50d983d18c83984b531b2699f
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_f4a9ba3452592c772b08e5c0a77cb9446dbd0f7215b02ef3c4282a0a71bc3680
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_eaf7562d6b73494b7a70532ccee7c5f892567c077211bb9fb9cd1b3fc461d6d2
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_2d4676dec0951a2a1eed40a9d86b1cb859419e918ce2affbf2e5a50a8e79f787
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_c9920749c54322b90100d30d71c92f19e60cb1780485b5153fdf7a60b17ec469
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_53a44d684ee1c56a63985e99820e1e30cf912d7e1b3e536ed59c1bb1fff6133c
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_dbd653bb99e429e1249bfbba13cc7879f322359613a03678646846a6462bf01e
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_908989acf58f6be98efd49341533899c04e2c14a948fadac7e8d0dfdae322872
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_57502de2cc73d4b1c88c577cbfb1ff203bb58699caab90c41fb4010e600daf01
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_558d4284c6033d0938e8ce3c2abff40e1722cf9896dcb79cb2d56c334ea1da4d
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_46ae2f35efd63339156af33c041f6a9b708846064e477eccf01bab629223b080
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_22ca3c5b56d0a90d53d9bb6767995a1e2c69f85dda00c93cba9d1d1eb15400f2
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_20f7a83a536e806af36b090dd032c29e4eb734e8ec3ab3dbb0f1b908c91d0b3e
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_eff4a91f0b0262e3786743fc1ba0f579c88ef50c5a1b36981a0fa06a95f58381
0.8,r_subdomain,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Domain_8de2f7350fc22be3a7df27f30d963aa014caa4958778ff87f1bc8dbaade299e4
0.6,r_whois_name,Domain_40775c66dc787a959706adebd474fccbdb22ed886cee4f299bb40f3a78c4938d,Whois_Name_d519c32dfbc7ae45be70384ee5ca6744a8696b7548eaf393ca1ce5e6a96d0144
0.8,r_subdomain,Domain_5d2697a70ebf6d440d491222006a2cbae7c50e31986edfeed35012314c204bc0,Domain_b3e40338e6bb9bd589f9299738ac49b8422ad8e2704b3bb35266a3a7d24f2ae6
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_1e1c919e9312da748d4339e086d0ff0001fc3917fc9a836750d2ea62520075ac
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_240e113178ec0298eda41b42dfde44c1ef694c90b3b215f6830c8c88836e577c
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_6e3aedf238c92ce8e276e6481cccfa6a3b0ad868643411aeac8e6386e1b142b2
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_fee0563a0a551b58961447ad30dab386b0a98ac26098260f307bf4c8e21e5c79
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_51561dafe0f242c61f600f0d92a3d0e875455e847d9fb2c6c2ad7745e3b020b3
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_6ae33971ca91015301d7e13098c5329753e7a4c5bcbfd52dfd028c5679e7f269
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_f181ff72d850c55f04b62056b6e9447c658076b510a15c55b29ff242bdf6b0bd
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_746cdc351a6b3222a5868fa6d1b3a3140744b26f3fc44b96ca1a359e52977a07
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_1d2940373f0d8c43942ef2c4124221b694b8c70f3f1f51bc3a1fd377eac003a7
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_73ad7996fb98825480672e610f633772f65d8428d13cd1e6c7da0c94a3da8917
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_692797e1d79763571fcd0e9217f537d2c51941c1fa85891da8ac254b518af19d
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_458f63813d597dbb9d1d9c1f546264705e255e10060e68657c6167c7d42f9156
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_7ea6168c0050329269c5a04148de3107dd7e2c0cf8bc6144503af5cea390b1b9
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_4f9bbab84164247e566570df5da08bdca556371348dedb320dbde72d32520000
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_13c8b7280efed68bfac744d9e52a52d5e22fe22fba8b73b972fcbefaffd2fb2a
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_e0112c166f36b2ad9ae5d80d2ccbb382f98268fa2a1f40af47970abc54f131a8
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_6650fcd01ccc34ac716c97b33be250c5b4a8666e1a9cb56526b9b193936e054a
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_dc5c7e70bf256598746aa54aaa0f585187fde1d8e2fc7d9a5166e1a3ecf3829c
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_601116d7a7206b8d0f44cc45e72ce79dfe4a1079474f77f6ee5c1d6a63e6e041
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_a72ff58f79cbbd3d5810b1fdd7316b798ad9a803ddeab45a577831be6c848639
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_37ed852244337bc762c2f4933455e26195d5e444ba42b1dd33594d22c3d2b410
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_7f19537afbfabde40b69b7891ee491698dbbdde6e613521614a8fc5e5e7c4ae9
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_ef0d856e296b40f55aa2ba4c84f16140e000b35ba9bcd75a9a27384ad282a1d9
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_ad0400f165989bda83fdbfb3fee25eaa9510333e12e24a3d452e4a4a4a4cd1f2
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_c0454b93fc21d76848b8634780981bf7a8ff678f3b7a9b1760cbb01b7973cb1a
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_394712832c46c39696411985a50a339a62d3d2bd575e44b02f05ba0724b55419
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_b56dc78cf28e031ecd2140f6e2bfacb5b4cf988d8835283d7bfbd22aee7cc89f
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_11087d864263c3b9312fbc3c321d69aa358a49da6ba400489e385f3b1fa56177
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_dd5d2383956878b9e9a1b4c9186c20c39c28f21cef9e4cdfabc187db8c5f7189
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_2b45100533a2264f1a00310f91bb33f02c468db5afd44a2b543b4bb273037246
0.8,r_dns_a,IP_11546a3a98ba318f1ff9c8bd702799f5ac2bba126bff8d98ab7688f4ad9a4a07,Domain_dec259daa867570749223561563e1fdca3ffd049b5adae8dd4add170e2fe3423
0.8,r_dns_a,IP_4d2255ea133479f63af46a2ac2b37a8be5822df68ced24223112be7d18808957,Domain_8181beaac467e3c6cfed369e2a5150fda9ee491b466bdf1bdedd1b5a1763fea1
0.8,r_dns_a,IP_4d2255ea133479f63af46a2ac2b37a8be5822df68ced24223112be7d18808957,Domain_1e10ae82d89e8768bbf6940dd7efb92a3b010267eda31306df36bb9167ed9182
0.8,r_dns_a,IP_4d2255ea133479f63af46a2ac2b37a8be5822df68ced24223112be7d18808957,Domain_9ff0a2514ba85d6e5e4827eabb14a209730161edd1a94b52048ebaf664e8632b
