name,type,is_core,industry,betweenness,pagerank,id
784a1cd528,Cert,True,,0.0,0.0003713106228519534,Cert_784a1cd528c03b00105036c00c9be28ffb7f7cdafead18c07476663ce785a6ec
613ff670a1,Cert,True,,0.0,0.0003713106228519534,Cert_613ff670a18f41a64426c73146cbd37c017b2a94cbf043c8864af76cd9c2d872
a0086e9c49,Cert,True,,0.0,0.0003713106228519534,Cert_a0086e9c4925d9925674aecff325791cec36a2d73d3e74c9895864d4dd02eff3
e85bbc35b7,Cert,True,,0.0,0.0003713106228519534,Cert_e85bbc35b71cc3249dd3dc60fd98e1b5b99e897935529dfdc15a38781a3741b3
2632cb7c25,Cert,True,,0.0,0.0003713106228519534,Cert_2632cb7c254bbf7bf57dd469f1ccfddf8e1c6ffc6c4a8d1d4a80f63bbb59e440
104.164.xxx.xxx,IP,True,,0.001398601398601398,0.000645806510341333,IP_92ae01ec598a6fe6b0e178d119f52e0e948d530565e4dd913b3a9ab7997c3ce2
9197b567b4,Cert,True,,0.0,0.000363606674388665,Cert_9197b567b45dfb151d705b45593e6a723dbb112faf5cfd2c8fe912698e6a6f76
ad2c8e7f01,Cert,True,,0.0,0.0003713106228519534,Cert_ad2c8e7f0162780269e9c4a11f0e0f9d88e6416599ed0d47c1d274f3bf3b531f
b95126f73b,Cert,True,,0.0,0.0003713106228519534,Cert_b95126f73bbf2762726f9b0e6e6a99c308312792670ad5b0096cc08f0a4ca835
34e83f8d01,Cert,True,,0.0,0.0003713106228519534,Cert_34e83f8d01b74ef42a803602cc739684a50834a7cb1d6646905f8dbcd06f693e
e5179fa59a,Cert,True,,0.0,0.0003713106228519534,Cert_e5179fa59a6098518045dbf14ddb4d16ff0dcd1c7bc3c17d2d6801ed3c203c5a
04ed57a5c0,Cert,True,,0.0,0.0003713106228519534,Cert_04ed57a5c01fef8f31e139c912ca6b87b66aab978eefc492c4397e3ccffdacda
59275a65c9.com,Domain,True,[],2.2302440361688652e-06,0.0004664069575118757,Domain_59275a65c99322c9d4c4ea178e0a4a6617b9f47ecb8563c1d758b4471a38131f
bef5f7fbeb.com,Domain,True,[],0.0,0.00021074783360542875,Domain_bef5f7fbebc95dba5c45dd89efd971b37d04ad6899a471a55d25178511d592a3
3e51451557.com,Domain,True,[],0.00014176213018830968,0.0004387232579247571,Domain_3e51451557a955631ae2136f6290de669138c94daff1f150465531ee24faa00d
c19286ec40.com,Domain,True,[],2.2302440361688652e-06,0.0004664069575118757,Domain_c19286ec40db9a9755c30043ee74bbe3672dc2bc00127a1d92ac19213dba9d5a
85b4fc4e91.com,Domain,True,[],0.005206954337132048,0.0005393430093899377,Domain_85b4fc4e9118d0d4489ca07b2a3031f94385368f84fe3fc2f5eb525b42c314ca
7fde718408,Cert,True,,0.0,0.0003713106228519534,Cert_7fde718408c57629148c752fbeb6cbf567bd08c551ce029244d8a54f4f3d3adf
2a57d0a31a.com,Domain,True,[],2.2302440361688652e-06,0.0004664069575118757,Domain_2a57d0a31ac68e24aa5c7672db8c819f18172a05a9af57f45e399300dfe8cbcc
f0b2379af2.com,Domain,True,[],3.031957087703164e-05,0.0005042316648402945,Domain_f0b2379af26353db01ce9f64cd83a00a0c688356a1ccb25d5aa6f7ef588b2823
ff2e2aab73,Cert,True,,0.0,0.0003713106228519534,Cert_ff2e2aab73e207c839ac7d009e797d5b244d15ecdc951fd2243b09e2730d97ea
8a37f6f180.com,Domain,True,[],3.913745136782203e-06,0.0004656200332803961,Domain_8a37f6f180ede74ff7608efc34df97da8df3834473d0d678002d43beec5fbf84
a6517fcccb.com,Domain,True,[],7.128515447946613e-05,0.00047494267665430605,Domain_a6517fcccb7dd870c0e5422b7a4e4fbe706e61be5fd15c2b7616e048f8012084
48cda91ce8,Cert,True,,0.0,0.0003713106228519534,Cert_48cda91ce8706721b70327e4c26fc7ec552bf837b9aec2fe8d79ddbb7d3a6266
5df097bfaa,Cert,True,,0.0,0.0003713106228519534,Cert_5df097bfaa86c58881c46db29b6e2341dc7536b22f1ca29bc113597c079414db
bab47a2fd6,Cert,True,,0.0,0.0003713106228519534,Cert_bab47a2fd6ce2d829a7d56f5b68fbe8340776942fa1c5bb12dd977765632ed2f
1624384966.com,Domain,True,[],2.2302440361688652e-06,0.0004664069575118757,Domain_162438496681fc0269817ed9cc3e2d80ab3624f3a3c072712bd20dbe1ec1d8da
aedf21afa9.com,Domain,True,['A'],3.913745136782203e-06,0.0004656200332803961,Domain_aedf21afa90efea5681ac6bb2d9497e5bec50c5d1b1744d8035d1ece876bdd72
9ed08fd318,Cert,True,,0.0,0.0003713106228519534,Cert_9ed08fd3184fb310fadb0d4624a9e713e25b91abb54a7bd115ea7cde9c23e65b
71655b9591.com,Domain,True,[],2.2302440361688652e-06,0.0004664069575118757,Domain_71655b9591d52bf5125f9a3d96b61209a2fc292c6f75d367952b0087d6e965fa
e725c74de3.com,Domain,False,"['A', 'B']",9.628740897326653e-05,0.0008071786605409789,Domain_e725c74de3a950fef7713e14f52ae4d0e32e68184ea3791dd98ce5a5df1a21bb
54d7fff2db.com,Domain,False,[],4.519311784161161e-05,0.00051080687140438,Domain_54d7fff2db193dcca120e4d19d155a4675e62360fbad39d50766208235cbe156
1668edaa88,Cert,True,,0.0,0.0003713106228519534,Cert_1668edaa88afa0ae0a2f6b1fd7295e096292ee02baf77a4df31e4d3f4f00f2db
587da0bac1.com,Domain,True,[],0.019814577429738373,0.0009743863708802393,Domain_587da0bac152713947db682a5443ef639e35f77a3b59e246e8a07c5eccae67e5
86b675bea6,Cert,True,,0.0,0.0003713106228519534,Cert_86b675bea6fdd9890609113bb035ffe43e8efe26ac2b3e705eb50c4fbac59f97
4f37ec823e,Cert,True,,0.0,0.0003713106228519534,Cert_4f37ec823eaeb8d1b424378efacbe9f94ad768b5504f49ae1290c1828afa128a
50868f01cb,Cert,True,,0.0,0.0003713106228519534,Cert_50868f01cbe26f2b454ecb8800cebc1a613e1bf8ec05d5b215fe98a4ee3bf3a6
8fdc6b9271,Cert,True,,0.0,0.0003713106228519534,Cert_8fdc6b927151791dabb7b2e0d105a0df0ec437de4d2b9405cde25b89bded0364
b4d185aeda,Cert,True,,0.0,0.0003713106228519534,Cert_b4d185aeda17b6e7f50fd4c9d1a36a91de6e33b9a97550c088eeb2030475690f
d435ce803d.com,Domain,True,[],0.025716246342065954,0.0014043366660688983,Domain_d435ce803df6c79546c4f41eef430054d33aaf8dd3a40940ae4ac03dd232cf9a
f175f4e866,Cert,True,,0.0,0.0003713106228519534,Cert_f175f4e866def264d4cf8cce521e49147baa79dac3949c56f4e4298a27a08ae9
c037da65e9,Cert,True,,0.0,0.0003713106228519534,Cert_c037da65e99d3e96f903a00b5f7adaa002ba398c2f49cf10f4f344a7fb676e8f
957150d0a3,Cert,True,,0.0,0.0003713106228519534,Cert_957150d0a3d14a8c9ffbfcb263373e04d613f03e4ffebaa716ba3bc153f3e99e
e6c61489e9,Cert,True,,0.0,0.0003713106228519534,Cert_e6c61489e96054e04429c572e5a034f6ac8631a2adf3e2acb9ef089fc8c1c03a
10e3f7f56c,Cert,True,,0.0,0.0003713106228519534,Cert_10e3f7f56c4a65430099e8f4b9bd96c66b3bea45c42362ab14120e017e6a2db9
69b0bf506e,Cert,True,,0.0,0.0003713106228519534,Cert_69b0bf506e239cf106b8362836da42bf66fee5bbb3b79d743b58153286503986
27b5e6cd70,Cert,True,,0.0,0.0003713106228519534,Cert_27b5e6cd70a91f287949ea4bed9cd721ea083f2432b68474472008ea9c4716ce
f5e3538e7b,Cert,True,,0.0,0.0003713106228519534,Cert_f5e3538e7b321122343c9030e8389b4e27809fdd7a8f5169b82d813dff01cc18
e289a4f21c,Cert,True,,0.0,0.0003713106228519534,Cert_e289a4f21ca33b7d6c1be688cab7d870182de258ac39a71274accaa5a1a57533
7c6d28271e,Cert,True,,0.0,0.0003713106228519534,Cert_7c6d28271ef967736620b1d2a0b21bb2928b9d60c7622e4b300d5300e37961bf
d4db066098,Cert,False,,0.0,0.0007898311265659128,Cert_d4db066098caddb83741b4a2d3543f62dda9455651cba48731a3cc05e0408d53
1553b9e8e4,Cert,True,,0.0,0.0003713106228519534,Cert_1553b9e8e43805c509241bb7df437e59bc4b23998ef0139d18fe781ea8c42364
60b3133f60,Cert,True,,0.0,0.0003713106228519534,Cert_60b3133f601b3e79cf2af1263a0b83cf4bc7526a09e0632b011799006fa53478
e1be85a88e,Cert,True,,0.0,0.0003713106228519534,Cert_e1be85a88e1ae2e38898db850b4c39bf2ada4756d9176328404e6606df710850
511e2087ce.com,Domain,True,[],0.013618006844343649,0.0006486270262535741,Domain_511e2087ce39849f01f8bb33b9ab6fd02f7574c91339a7a8b3828dc5d5de62be
78303fb1dd.com,Domain,True,[],7.128515447946613e-05,0.00047494267665430605,Domain_78303fb1dd2c4f7663802265fcbb97249382709e31def1cd333a59c4c85725ff
1fc514eedf,Cert,True,,0.0,0.0003713106228519534,Cert_1fc514eedf88f43e2d3b39742f98ae7b04e6cd58daedf44030af849f713cbd2f
c9b5ef1e75.com,Domain,True,['B'],3.913745136782203e-06,0.0004656200332803961,Domain_c9b5ef1e751f52ce0184f14c1b14fd3847a596ee640edc82a3f71de693e078e8
89dbbb523a,Cert,True,,0.0,0.0003713106228519534,Cert_89dbbb523a77741cc4d44a4689ed0a6350de39f3d8ff22b0de89ac3e269dcba3
6e978f5007.com,Domain,True,[],3.913745136782203e-06,0.0004656200332803961,Domain_6e978f5007dceb9cfd8788aaf7a52bc07010f8119c498a073fd3fbf1bb8c98e7
f255c587d2,Cert,True,,0.0,0.0003713106228519534,Cert_f255c587d2080109c85c19452650255ef98380602675debf425456cbe4b9ebfd
24be19841c,Cert,True,,0.0,0.0003713106228519534,Cert_24be19841c5c69864eed60f1bbf995679d8867ea0eef96733af59afb13b9b33c
9b782d5e1b.com,Domain,True,[],0.020992184728300924,0.0009788174947235689,Domain_9b782d5e1bfb396464c1f38ab452c684e9c725ed147a19a21eec06f3e47fed1d
e89a10154b.com,Domain,True,[],3.913745136782203e-06,0.0004656200332803961,Domain_e89a10154bff386880951d1c63e1bcb7a45bd6a33f737ec026b2c86ea95dc7be
2141cf786b,Cert,True,,0.0,0.000363606674388665,Cert_2141cf786b33ed5e4534b595fdb6d3aade08a70a0ab5c2cdb79c09d09fa394a0
b79ef340d0,Cert,True,,0.0,0.0003713106228519534,Cert_b79ef340d08a3f34ca5ae64d2e18e0ba45844df5b72ba3ec68c4276e40687c28
21674eadf8,Cert,True,,0.0,0.0003713106228519534,Cert_21674eadf85a3d46077b342eb535a071d9a0492c277b1243af260b64418b5f89
05e6080e5b,Cert,True,,0.0,0.0003713106228519534,Cert_05e6080e5bd33bf9b106a44b313d49d10871d8e47f41278045566cbffda9200b
9fe995c8f7,Cert,True,,0.0,0.0003713106228519534,Cert_9fe995c8f777085374b1042fe745ac036a9806541354277da2c2e6d9f1887cbe
4bf4c5057e,Cert,True,,0.0,0.0003713106228519534,Cert_4bf4c5057e806e98f57f0c67eb90854bcf2711322a95bfbcf70cb7387cb70140
c4ebd544e2,Cert,True,,0.0,0.000363606674388665,Cert_c4ebd544e299665a81ce4ee72a096ccb3df867ca07158c5d2339c3ecd176b597
4f15a35790,Cert,True,,0.0,0.0003713106228519534,Cert_4f15a35790260fde4172a060161b5df2870f6a49c652bcdf373ac76e1abf4aa4
efa69d03cc,Cert,True,,0.0,0.0003713106228519534,Cert_efa69d03ccbf00b6afa1066829cfaa97dad34d74aac832b57538f459a743bb60
5fce75b70c,Cert,True,,0.0,0.0003713106228519534,Cert_5fce75b70c84aa90fa522d8fd3c711a97d2e4ea00fd6f20083d51f5530503bed
83d71ac687.com,Domain,True,[],0.0008862783681263804,0.0004923322664767553,Domain_83d71ac6874e80cab19fff03555dd98e05dc2dde27a1b44b7cff6cc516dc1027
53b07d5f82.com,Domain,True,[],4.770482086267396e-07,0.0004897288310554663,Domain_53b07d5f8266a6cc71061835abf77329f82400bce53ad4cadd8f5b8b07b03bce
90c8962b66,Cert,True,,0.0,0.0003713106228519534,Cert_90c8962b660579e4ffd135462ccd356be4f2e69a7d07867fadfdd5916fc11d77
98faf684e6.com,Domain,True,[],0.00014176213018830968,0.0006121655271862852,Domain_98faf684e62d057463783d4199e5459f4ce433a9954eddddf1b6c1792418ba08
4c45a2fe76,Cert,True,,0.0,0.0003713106228519534,Cert_4c45a2fe767a3ed1e36259b3c77f4e4dc26c5af25ce8c123b9a84a9472f9a0f9
ffa6d57262,Cert,True,,0.0,0.0003713106228519534,Cert_ffa6d57262049ca5a4d480cbdee98b45928bebfa87d1b2fbf6b2e585e4bcc8ff
013f328c9f,Cert,True,,0.0,0.0003713106228519534,Cert_013f328c9f76132c06fbbdceae13e60c40aa242bbcd80b29ad52eb9ba2e5de91
a9daca1155,Cert,True,,0.0,0.0003713106228519534,Cert_a9daca1155478b56d6a8023369752b79d8363bb86c8406e4084198a518e2731a
2257dd7899.com,Domain,True,[],7.128515447946613e-05,0.00047494267665430605,Domain_2257dd78990ba925bada3255941453aec4395f8cad842df5e2284dcbb3b69031
24ac8fd44b.com,Domain,True,[],7.128515447946613e-05,0.00047494267665430605,Domain_24ac8fd44b536f2fc7f3876cc2b05ec2b51e773af076c6b15d621a4fb6f37f0c
412ff83962,Cert,True,,0.0,0.0003713106228519534,Cert_412ff8396273336beccfb916b6212d41dc0b7e59bdb376530a360f71b79b3d49
+1.206xxxxx,Whois_Phone,True,,0.015184638703832383,0.0035474303314854596,Whois_Phone_8bf2f2c901a2ca39607935c1c4ca65685caa287feb93bb607ac0012793b37ca5
dedd5fc2ea,Cert,True,,0.0,0.0003713106228519534,Cert_dedd5fc2eab3e96d308618837bf63521499d696ced4af57a15f2d3ad954776e0
e5531bbd1c,Cert,True,,0.0,0.0003713106228519534,Cert_e5531bbd1c31dc0683c6ff43f6da4da08785ce096850866434947feb8c495910
09bfe888df,Cert,True,,0.0,0.0003713106228519534,Cert_09bfe888dffb9701d237a7fc166bd844a21368b24938518ed9b05c48c7f3575e
39c0782005,Cert,True,,0.0,0.0003713106228519534,Cert_39c078200523cad21874a3e4f1040f4267fce8adc651c4cd19650f1656d1091d
7e035bfcea,Cert,True,,0.0,0.000363606674388665,Cert_7e035bfceab89dce7db390f5d04a7d8c234cbf053bf6f1bfc1356542129ad8c0
88219de0f8,Cert,True,,0.0,0.0003713106228519534,Cert_88219de0f8b91ebe49f3fab00af2902c1d38d7f1b94ff1a783d7ccd8c6022cfa
78ab8fe9be,Cert,True,,0.0,0.0003713106228519534,Cert_78ab8fe9be1a0e1c09cceafd92a3e1e4c593aebbe787752eee448b62f5507679
ef6379382c.com,Domain,True,['B'],3.913745136782203e-06,0.0004656200332803961,Domain_ef6379382c9bc5a1b10ad1592eaa9d5ced3a483c7781623dcaf36df4d22ccaaa
b67cebffb3.com,Domain,True,[],3.913745136782203e-06,0.0004656200332803961,Domain_b67cebffb333f382f6721ecb288f049cb2f8c9cf437c11ecf3065cc16d175640
4a20976e94,Cert,True,,0.0,0.0003713106228519534,Cert_4a20976e94fd3432026d5b02783e558f4a1793c08aa2d59dfde0156534dac471
e68ebb5577,Cert,True,,0.0,0.0003713106228519534,Cert_e68ebb55771ecd10f388ebe85fc30fe996febb8baeaf0d9e054e3e4c80a2ef1e
56b9d38dfb.com,Domain,True,[],2.2302440361688652e-06,0.0004664069575118757,Domain_56b9d38dfbd2a91eb328dc1e7b5c587343903e253d6be07c929bdd38bade90b2
jiaxxxxx wu,Whois_Name,True,,0.04837007883074281,0.005538751587212045,Whois_Name_ea40376482fb013b3f713cb9f36dcbca1807bde5173fa57db7778f027e3ed0e5
3617488c14,Cert,True,,0.0,0.0003713106228519534,Cert_3617488c146892d1dffc324a58b3beca719ad7772d48de1b15644111567036ba
ec9504d7e5.com,Domain,True,[],3.913745136782203e-06,0.0004656200332803961,Domain_ec9504d7e5da7a61f183432ead273ceb8866dad0455f0ff317c430dfa881ef3d
a59ca14dc1,Cert,True,,0.0,0.0003713106228519534,Cert_a59ca14dc1cc4709281541cd542cd5278ca1ed7c9143dfb8f97bd0fa4ef1db49
51eba77d19,Cert,True,,0.0,0.0003713106228519534,Cert_51eba77d19598c3c158ba3a7b4aa9eaa74a35cd2fe5c16bd7e8e0b0b34b84feb
2ccd4aaa6c.com,Domain,True,[],3.031957087703164e-05,0.0005042316648402945,Domain_2ccd4aaa6c4d264795b0433b989a6cbf1e5aa9aacc336d6198b702deff7d8153
bd95a79f0b,Cert,True,,0.0,0.0003713106228519534,Cert_bd95a79f0b608f2d43d97359fef0923c986b2ee25c03480e50e13b4e140f0c2e
8ea26e36d0,Cert,True,,0.0,0.0003713106228519534,Cert_8ea26e36d0d44e0f02910149b13e8da553634dbb49ebaccf69315d185e0bc04c
98ae7c953f.com,Domain,True,[],2.2302440361688652e-06,0.0004664069575118757,Domain_98ae7c953f3b42eb8aede43cbb9f43f2f3f0af0faf64454e1714233e20ea8470
bb82cbc1fa,Cert,True,,0.0022212599469829263,0.0006780270059055426,Cert_bb82cbc1faceb0c5e344c2bf8bb03c807c87b170b728c15f2675d780d2c3f1c7
4cac268c0e,Cert,True,,0.0,0.0003713106228519534,Cert_4cac268c0ed34fbdd1078ab32539780e89b2cb080c1d1854cf2d5df3b60ad9f6
5bfd270749.com,Domain,True,[],3.031957087703164e-05,0.00042259589932450875,Domain_5bfd270749a2e0aa886a4b6959f2f6be59d13d5b122091949a6398d3f86c9b2f
cb66fdb6bc,Cert,True,,0.0,0.0003713106228519534,Cert_cb66fdb6bcd5cdc31a536473d778716fdb9740330afce82d807e6e5dc4900f4e
2dee6a4d6e,Cert,True,,0.0,0.0003713106228519534,Cert_2dee6a4d6e3cf9459c3f4d99c353a973ccca74a0082409037afe5563e5caf0da
f5decd0165,Cert,True,,0.05798686662469308,0.0008299490320687525,Cert_f5decd016565999c3a43290c466b381d4c5bc4824526ab739f6eb90b76c0d9f6
231bd7a0c7,Cert,True,,0.0,0.0003713106228519534,Cert_231bd7a0c75e094b0b56f0177b94b06f24839ede9a637b714d68b5f4ef398dd6
d333534248,Cert,True,,0.0,0.000363606674388665,Cert_d3335342482475ddac9671cbc90d12eb5376e582cbf7e1661b2d6009d56ae8d2
e06008264a,Cert,True,,0.0,0.0003713106228519534,Cert_e06008264afce4358e2a98ff5061e01c7ca6363aef5b8e68a2e686b6ce77feff
a746fc44e1,Cert,True,,0.0,0.0003713106228519534,Cert_a746fc44e17bd7b709fef500f89a9f0505debebe0a83ec3e9436935b01b1eb7f
2ceb337d03,Cert,True,,0.0,0.0003713106228519534,Cert_2ceb337d03562bf78923bd97bdf7d0583e446610a3c2ff6594f4d2f41eefdf60
eb92768bc2,Cert,True,,0.0,0.0003713106228519534,Cert_eb92768bc20d149a147c710668ebf03f03adf745f7e2aa1a79c9841b00e60231
d8f80f8a00.com,Domain,True,[],2.2302440361688652e-06,0.0004664069575118757,Domain_d8f80f8a00bdabd0def196a468ad93eaf4b371c427e94aaf1fa42f3165eefc06
a8c6ee3a3b,Cert,True,,0.0,0.0003713106228519534,Cert_a8c6ee3a3b3bcf11edcc97250c9721d8bcd8b919a580000664e388503c1242b1
070bc4dbb6,Cert,True,,0.0,0.0003713106228519534,Cert_070bc4dbb629901f7c21a1803c59bf748a8411b31e123308e3673447e8c38ba1
a7a40089fb,Cert,True,,0.0,0.0003713106228519534,Cert_a7a40089fb1f6bab57b10a21ab1b9e0e676ec0b36ab5d787bb68278439d00b94
93c5ae5593,Cert,True,,0.0,0.0003713106228519534,Cert_93c5ae55933814981f9e71f1f66a58d03a8581d2853faac7ca9427e32a2129cf
2051962bb4.com,Domain,True,[],7.128515447946613e-05,0.00047494267665430605,Domain_2051962bb47deb0b439331cb6206dd5aee8e6414708e8e7d55b192c15013aa6b
