id,name,type,industry
Domain_145bf7f7ed089d40c7b5c972946137c6e986fc402327c5b946f541f6b9a1669e,145bf7f7ed.com,Domain,['G']
Domain_af51eaa02d119dbf3a558d276e90963b7f45a24d6147a6c72099adc344e508b0,af51eaa02d.com,Domain,[]
Domain_23fc98a77d1d62a0e2c0dbbdddf3031d17b1cfde5634089ddfba6b69854ca6c2,23fc98a77d.com,Domain,['B']
IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce,156.239.xxx.xxx,IP,
Domain_310046b0b034e6b733b0a8a32bceea252c23abe817853bfac69e73b6e6490835,310046b0b0.com,Domain,['A']
Domain_38f09ea90010124484f42ef3b9739b698bde4de26b505c523a03d08de19b9a67,38f09ea900.com,Domain,['E']
Domain_9cfe59a913504681bfa92d220df1b59970a8bd5ed7fc035a282aab47f637dc00,9cfe59a913.com,Domain,['G']
Domain_a2c7c7db8249c675730818c5e85b0f50c3f3b654d0155cb19327eb530676b7d6,a2c7c7db82.com,Domain,['A']
Domain_5bfd270749a2e0aa886a4b6959f2f6be59d13d5b122091949a6398d3f86c9b2f,5bfd270749.com,Domain,[]
Domain_73542e42b99f42237e0adf4678d4aeaf08695c83bb623b368b624a428d03ea5f,73542e42b9.com,Domain,['B']
Domain_e974c180c032fba589893f85bf3e632a8161eb787c95d3781d42a5969eb18152,e974c180c0.com,Domain,['G']
Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,cee489b4e7.com,Domain,[]
Domain_fddb12dad2babd3553efa1210ab41806dfd9c53b55fd77301f9ea74dfa3236a8,fddb12dad2.com,Domain,['G']
Domain_cacbccb944c503157494a9ddc7ba01a2584cf2e51422220144b9e63226f6c3d6,cacbccb944.com,Domain,['B']
Domain_3e51451557a955631ae2136f6290de669138c94daff1f150465531ee24faa00d,3e51451557.com,Domain,[]
Domain_63decc9ff485eadc09738bf67438053c202e1a0bceed90acdf766068b33a906d,63decc9ff4.com,Domain,['C']
Domain_a3541e200ca966c56d681f53dcc8040aaa007e04c2e8acff70a309ff99e4ba3c,a3541e200c.com,Domain,['G']
Domain_3c3e7ac3dd353eccf0142dbc13fa1a2ed30d74fea083b74d9b9a417824b84606,3c3e7ac3dd.com,Domain,[]
Domain_aff80b16a1cbfd91ab3a158048e5c99d4a053ab9ea757ed84141fa7a39e3411c,aff80b16a1.com,Domain,['E']
Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,16a3c85457.com,Domain,['E']
Domain_d383e755da7eb069cb314574e9280024ff6a1efe48659cdb9bc733d49e3d404e,d383e755da.com,Domain,"['C', 'B']"
Domain_8571f5c9b8210c03558cc8de58aff199afe17135157d3f4a0e1269eb8888904c,8571f5c9b8.com,Domain,"['C', 'B']"
Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597,c01f10c61a,Cert,
Domain_9141c5d371da275669c4896c96ac246ad6dca2ae12570d8030cb9843810fbf9a,9141c5d371.com,Domain,['B']
Domain_4589f3516514763341d2218bf56094281c85cafc58572c207ba8afe6eacaa0ec,4589f35165.com,Domain,['A']
Domain_38b8dc3b3f4525ffdec14ad0f90b8f94807c6cd00f54ef79f1968d7081f1c7f7,38b8dc3b3f.com,Domain,['B']
Domain_10199f8a50340406fd6ea8762fa3629f5e6414fa09266b47aff99ae4187b4f9e,10199f8a50.com,Domain,[]
Domain_81b9d2e4675aa408a56120ea5dc86afe69379b8edb56fb3b551f5528a5852f66,81b9d2e467.com,Domain,['A']
Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742,9b137c5215.com,Domain,[]
Domain_896d7ec9820abadb37beb918ffa823175abfecdd95c962db5bf9f7121b22d78d,896d7ec982.com,Domain,['C']
Domain_a9f879357fbbef1612cdb3f9ff4de20af80a1fe4630877d4f6c24f333c0b7feb,a9f879357f.com,Domain,['C']
Domain_ef6a36adce3940eba868b053f48ec421dae5b9565c19757e592a9f2c878dac29,ef6a36adce.com,Domain,['A']
Domain_39932488c107b68d1b26ff279c98777529ed8cf68e2f7d3ca786146480181435,39932488c1.com,Domain,['G']
Domain_da8e39d3ca8b7f60d0a09ae39ce86bd98ccd0c7895fb14c24ae85b649732e358,da8e39d3ca.com,Domain,['B']
Domain_c2213cce44dfcc1c733ffbb2bd044d19bb5bb63c188095283327f1b9e7042154,c2213cce44.com,Domain,['A']
Domain_346980d240393d6eff4df9cef6e97941fb8ba4272d7ea878067a1519df04c354,346980d240.com,Domain,[]
Domain_31ca322cc6d85224c18bf1b369afb4e4bc9e959c3d854454abc229940982cbfe,31ca322cc6.com,Domain,[]
Domain_5d4ddaa377834013d30d7425c6cd3e0afe573faf77c3278cc68c8c8d0ac573e8,5d4ddaa377.com,Domain,['I']
ASN_1d624c9be374e9b85d0105f3fc5e474a305c294f11402195edd43d093b9d4ab9,AS_1d624c9be3,ASN,
Domain_31dd5aa52278c1897bfb3a664a83e41f3174c0dd1fc8db90b333734f1ead733b,31dd5aa522.com,Domain,['A']
Domain_44c636ff9b9f48ad5687710b70653f1a2eb3899e0848937c919c430d2c3b37e4,44c636ff9b.com,Domain,[]
Domain_0c30d61616453c54253f375690812932d4242fe583e1d23e528a1adb21bd81f8,0c30d61616.com,Domain,[]
Domain_735c302f5a08dd63fed995162be9f3a9d408cb47fcd2b7914552e6824d122d95,735c302f5a.com,Domain,[]
Domain_965b7d19e3e9b308a17a075efba549130dc714d3eb911274568b1812e8eedb09,965b7d19e3.com,Domain,[]
Domain_9d06e08473ac6d227f83152aa5ec7a61f0e34259ca2efa12fa20f92efed7bd1c,9d06e08473.com,Domain,['G']
Domain_9db8398ed3ef916a79f1946e0b8520605891a6f642c2696b0d0670801be18c75,9db8398ed3.com,Domain,[]
Domain_fd2e8dc58f40ef92621148bd3825e20dc5ad65b07b2b34398ce4e053f4bf73c0,fd2e8dc58f.com,Domain,['B']
Domain_6b2143d19632793bc7fa1fe93020f223c1721c1aa3e9599f27a905864c9b94d7,6b2143d196.com,Domain,['C']
Domain_6c58b4e54203c2c11533b919c6067d7fcb9cd64a0433d3d9e3cadac8d98d311c,6c58b4e542.com,Domain,[]
Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b,+86.533xxxxx,Whois_Phone,
Domain_5da32ee13fd1cb27f92b3f598722816903da898b5ae0ab7a4aab9899e3388193,5da32ee13f.com,Domain,['I']
Domain_228f73fe1e573b3d2e159e29b723e7b7bcf91a141b052eb8e2b2769ab60734de,228f73fe1e.com,Domain,['G']
Domain_961cc51c9d7f1cd91596f73356b5b4039deab7b78a97d33f413262020c2aadb1,961cc51c9d.com,Domain,[]
Domain_8ef597c6cf913ef34a0b393daf23a004b0ba3bb9d8d8868ab6a1dc355c4d468b,8ef597c6cf.com,Domain,['G']
Domain_a7eb1ab42b77f5806e61efe29fefa61bb58686f00f241c1753e7f399448e90f7,a7eb1ab42b.com,Domain,[]
Cert_e72592e3cf6097989d7af61181669ba7c72fe3e7059ecf79f284391665d32fe5,e72592e3cf,Cert,
Domain_d1773bc258ac5f800453b58a3ee402e36c1be7fc3548f62eb97ad8ec269c7fa4,d1773bc258.com,Domain,[]
Domain_8c65f12631d13e81f7ca84e1d9dac2c9409d31ec67036e8f9b2bd0bf9a3222c6,8c65f12631.com,Domain,['B']
Domain_735c4771683e674e92ea551c4200f45eecad99b1fac38b3a95a9e987f6d9da5a,735c477168.com,Domain,[]
Domain_8e68a7e36a616af95a91e427ed6822f812a9f468a81813f75d8bb6c15bbe9b16,8e68a7e36a.com,Domain,[]
Whois_Email_62fe1d0691991999225c173a7c6b4da96e9d590457cfb31befb84fc0e980c15e,contaxxxxx@xxx.xxx,Whois_Email,
Domain_929be096a52f14b3856807b98601477fe6f3e039cfc1a6972b7b56294508423d,929be096a5.com,Domain,['G']
Domain_a0e962fa2fbc72595cb818e6989ca2b0df8322b93178203d12d8ff721c5cae1b,a0e962fa2f.com,Domain,['I']
Domain_ab191669a5554728bbfbfe823af06365873bcee68ec84abdad22976c072582d4,ab191669a5.com,Domain,[]
IP_180ec840d57b66390033e9f0145b6dc76a7213c42d0992faeaaf5719ba7273a2,23.224.xxx.xxx,IP,
Domain_908b3ecdc7ed08edb4a9af450fd37133f1a8e831b31f7194c5b75802081b13bc,908b3ecdc7.com,Domain,['G']
Domain_7d53fcf77d9515b392a3ecfd7944d3eb1b1d1ddca88549a3639d294142df3140,7d53fcf77d.com,Domain,['A']
Domain_26c48479fc63a2916877b1df87b00977b5da89041e134553643d4e72e9bf96de,26c48479fc.com,Domain,['G']
Domain_547658c900db41f85b764e43c1cdb28c141874e66e66423e2f3e1f06da66290b,547658c900.com,Domain,['G']
Whois_Name_d93c941eef173511e77515af6861025e9a2a52d597e27bf1825961c2690e66cd,Domxxxxxmin,Whois_Name,
Domain_6fb0f7a277e40d065409642924711dad150594c5a987801786da2980a287e245,6fb0f7a277.com,Domain,[]
Domain_b8e5ab786da2df272ec5ae73af2b674b14736d5427fc80ce26a0d06f0f066003,b8e5ab786d.com,Domain,['B']
Domain_07095e444e814ab1d40e693c9af393ca4e50d2bd55ad02451df5ae129d210f44,07095e444e.com,Domain,[]
Domain_a5aff08c4bf8129c7502aa9efde751e16a045c1f30b13d85e9414601560758eb,a5aff08c4b.com,Domain,['G']
Domain_dbc55026dd372a67c8d274680ae52e0e64707cc418d38640a0076906e83d0d64,dbc55026dd.com,Domain,['I']
Domain_33a4f3ee4ddf7c243cad988044b6a5467399e5da7c1aab01b4522339d8362c88,33a4f3ee4d.com,Domain,"['C', 'A']"
Domain_e8b1080e55cb2e80c73456a2aa321b3da4b97a3f3940f5f897f4c932676d4c69,e8b1080e55.com,Domain,['G']
Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226,392d981eaf,Cert,
Domain_9993387ecda086bd88a7dd23389c865b891fdb03d9d24fc53a6f643c7251c561,9993387ecd.com,Domain,['B']
Domain_ef009d056f7c9b31e8d62c8eedfeb6cbc43d8c2b10dadf85990b5d555b423007,ef009d056f.com,Domain,['C']
Domain_c67309a07dc704559af0defb9dff96423deb8d501cb44f320d95fa2236b377f9,c67309a07d.com,Domain,['C']
Domain_25c16d4b34076dcc4dcb4b1db9d5290e9587a3e248ee090d259421435290b542,25c16d4b34.com,Domain,['C']
Domain_97a699e373cff76143baa92ba0a950dbd9af3ada9628d924c0fbc0ea787e8f4a,97a699e373.com,Domain,['G']
IP_94fb4d47d3920b6a5b74a8ce9e304377460fdffdf6582eca97eda2037bbe0b47,123.1.xxx.xxx,IP,
Domain_50d311b4cfd70e3a531e1c14c4f284bb3efe11bba1948150887ca0655cc5d15d,50d311b4cf.com,Domain,['C']
Domain_c5ee412dc070b09ec40ff13884116e6ef896eabcf9c5234160272823ab9edd9c,c5ee412dc0.com,Domain,[]
