name,type,is_core,industry,priority,betweenness,degree_centrality,pagerank,id
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_1bc344618b55b5693995fbbec6bca81bbeceb8acffb26567d9e481f64abd7ea8
10ef3e4347.com,Domain,True,[],3,1.6321776500973726e-06,0.0032102728731942215,0.000758860166302681,Domain_10ef3e4347fd56d26624b5702538fd9b39cbde92baf9c7c3004de246f0b52e7b
9ee0d87e7b,Cert,True,,4,0.000433910649017096,0.0032102728731942215,0.0010502660334753102,Cert_9ee0d87e7b450d2b1be98d77fdd7d5f4865e395f8622d493fe6278cf2fe850ea
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_335fdbbecfb8fd3abcdc6bae96a8aa520f2a851664796e80c6df64808096a56e
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_40e533be33f568388a9874a26f3f26aef7ea648c944e7a2f39cd3d2f3ab95446
b65bc149b9.com,Domain,False,[],3,0.03872149019652973,0.009630818619582664,0.0036678576615059156,Domain_b65bc149b9de0790b19a11b21ef132c9a59cb621176c752b4b19691b9f57716d
6ef93e8dc4.com,Domain,False,[],3,2.0425548127198268e-05,0.006420545746388443,0.0012997284745543919,Domain_6ef93e8dc4c54bf45373c820bc1f4f2e7c3e0d1f0d6feacb286073240136c1d0
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_77783e3c2510e8f01effa5666b2da1ca0d1f7e40c362219edc15008df0219393
b03c71d355.com,Domain,True,[],3,1.6321776500973726e-06,0.0032102728731942215,0.000758860166302681,Domain_b03c71d35568f98fa4ec0f89b811f45f8668c8c0716513666d0bed03e3d7c3a7
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_2ff5737192a3b75ed3bb8cadf430d4e2752fd1ba04eafd52131d9b4af10dc9d4
b0a931da45.com,Domain,False,[],3,0.011886062505976779,0.009630818619582664,0.002019110163156273,Domain_b0a931da450399a347ff8040e841397068a65eae27ceda932255e8ff1152b20f
104.18.xxx.xxx,IP,True,,4,0.007283285983304531,0.006420545746388443,0.0026360825946061674,IP_5ddb4b48bf06805d9614815e66cc97eb94a89c24f4a23bddf39b52042c85b4a1
54b0095bff.com,Domain,False,[],3,3.3313267172871925e-06,0.004815409309791332,0.0009859383167406736,Domain_54b0095bff1af19196db2fa6150be9a30b490246ac48ad9abd4310ea14900ab8
cd26977fd0.com,Domain,True,['A'],4,0.004354227144268377,0.0032102728731942215,0.0011852102528028044,Domain_cd26977fd00035547318b4a9c1ccc036d75db4f34ed2651b38efb6141f76d6cc
fdb67aa25b.com,Domain,True,[],3,4.9395893347248524e-06,0.0032102728731942215,0.0007769615053496,Domain_fdb67aa25b69e6794659a35b53fae51805b12a0bf06562f41d6703b289a1ac02
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_dd63e73d36200b699418cb0aa7638c17370b67979dc403ef1973c9b862494412
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_9ca57e00ff02b545f8dadd712094973d5fc6e2e857c2826712ba4db64427f9d5
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_26f9d44bba59f219ba2a3961ef839466259a89ee03e4f7c9c359017fc4eb40a7
104.21.xxx.xxx,IP,True,,4,0.0008716863349550048,0.0032102728731942215,0.001062531435894212,IP_2dbad4fff1c0f27411274d7d6a8425b2e0b415ffb7566733b6059e704526b88f
5a0f2e36ec.com,Domain,True,['B'],4,0.0,0.0016051364365971107,0.0005687480997990334,Domain_5a0f2e36ec5f6b0f62ad4bd0fa4ba131680e2b9d82640a8a5c32fcd6d10b95f4
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_f163b08ac1b41723fc2fa6f4774f05b204c2ebb398b89e57f65242d88def8179
3d701f41fb.com,Domain,False,[],3,2.7798036385323987e-05,0.006420545746388443,0.0013378962083350565,Domain_3d701f41fb3856f447fee9ff834e37c6e05b328f0abc1cc9a33ea2127f0ca11b
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_6b73c2204d693ee36507e7709515d2d4cd248dc3baecb1f5cf008229a7447cbe
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_c2c0a649f2645d73cb267690b74854018d78e5985bcf4ef3c1087143d1628264
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_b1bc7e90b3072782612111627fd7fe40a4ed5535e184f19a204b7b794caed6bd
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_4eb6bf9cb26b13698b0f258a404b9753e1d8af578e497563273e5f9f380f1219
68ef1f4cfc.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_68ef1f4cfce573222619071a6a2814cd23bb306ab62667fbe2e1ded37025464b
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_bdfdcadbc1268c8bfa0ff524168e68e10b6e5ab687b1a0e02c0d79f5fcab4488
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_992b8cdd25c32cadc25a042846941754b6b4ecbdcea0871f1e3ec6ceb01876bf
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_f371b2ac85366c1890a3ed193761957964aef6c6473f0abdf68c1b70b106f821
f6f2b9e576.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_f6f2b9e576f3fbee35344dccfb2fb9e1a035f06f3a15e1d8d1895a4f3d98d776
2100e4cd37.com,Domain,True,[],3,4.9395893347248524e-06,0.0032102728731942215,0.0007769615053496,Domain_2100e4cd37f9dde40cd07dce2349f2cfa5e12220c90806080dc87e0502e6dab6
b8bd625a06.com,Domain,False,[],3,2.7798036385323987e-05,0.006420545746388443,0.0013378962083350565,Domain_b8bd625a060500f29c6817e59912e57ff926304962aefc1e9072af5843dc4b5e
fa778410c8.com,Domain,True,[],3,0.003992196249864515,0.011235955056179775,0.002500593004641332,Domain_fa778410c8deb4d8d64d9250758afeea111d90746d89de53d09eacb990f4c8bc
4688857000.com,Domain,True,[],3,3.5025425047035747e-05,0.004815409309791332,0.0011507515799472655,Domain_4688857000b585e061a929d4b869bf698e9f0321fe656965758ef66084f0556d
104.21.xxx.xxx,IP,True,,4,0.014966548977145291,0.009630818619582664,0.003762011200317667,IP_25c0479da05617f66c8b65b2c7fae28f1761a4ce8c35fe5dad0c10abd5c93aaf
ffff0abe94.com,Domain,True,['A'],4,0.0,0.0016051364365971107,0.00059195223541338,Domain_ffff0abe94cec42af40680e523f0313b398edf7e691743e20cd0b5ad8fdd7e38
AS_bfe47d08b0,ASN,False,,1,0.7254992197891486,0.36597110754414125,0.06322566881112353,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_ec8e10df296348ae9669d3185378979cff66e6ab6938c71ea0a5512e40c37785
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_69036b7c66db1ba2f5e1a934bab3542cdf7513a8eedae6f856f0deb6b33d9e07
25e2de4ed9.com,Domain,True,[],3,4.9395893347248524e-06,0.0032102728731942215,0.0007769615053496,Domain_25e2de4ed969045bdd53d4848a1635cae96245715344023de91443b9c0708a7f
8748687a61.com,Domain,False,[],3,0.004384368108549662,0.009630818619582664,0.0019378285903036412,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177
e8e5059efa.com,Domain,False,[],3,2.899749198118112e-06,0.004815409309791332,0.0010295585685474594,Domain_e8e5059efa68b4b27419985fc41d3042697e52e3fbb8850993356e7f78c51ff8
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_9801ecea60c1dcd01ed8c014f428c1b1f8424622a3dfd6ac019bea3570865f01
c2007b1abd.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_c2007b1abd52b924757adf357960412ab48ec834074f67dbc4adf632bd7d9d4b
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_cb37fe077ac9c8a037b47b05dcf673cbc7518d4ba1ca7eb8ba34da0e49b12eae
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_e067134051523e26a8db0044106174735e4585f187607be795728c9631a3933a
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_152fdc9076e41b7916821bb5e8ef6b86e22a00e68636aa3ef6829f79786ae7fa
56ddb67c09.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_56ddb67c0992d222b04e5582302a81d5eb6f8b8bb523ac49f233b880397dbf3d
717aa57787.com,Domain,False,[],3,2.0425548127198268e-05,0.006420545746388443,0.0012997284745543919,Domain_717aa5778731a1f4d6f0218dd3a27b114c839213b4af781427ac1e22dc9a7dea
172.67.xxx.xxx,IP,True,,4,0.14747258961388182,0.16051364365971107,0.03298539992799603,IP_136a30fb09124d6fdade3e3ffbf46c3708f361e40ed011b7f27ade91a5a30f92
4d1a3406b4,Cert,True,,4,0.0006072147186251762,0.0032102728731942215,0.0007781966809544326,Cert_4d1a3406b46af7bcf039bfca7686ad7642cce77202bba057f190bdfb80224522
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_1129573c9317186ad45d8165a1e1a0e98eda9ad330e97277fba9ca22c553676e
7f73c96551.com,Domain,True,[],3,3.970161851588204e-07,0.0032102728731942215,0.0010353258698662848,Domain_7f73c96551b2998e98def77c11b2f346f60745961017f46ffb99e00887c772f9
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_acba435060d859519d1eec32251c9d9de9b0b86a153c975eed70524a8c132cd0
4d17272184.com,Domain,True,[],3,4.9395893347248524e-06,0.0032102728731942215,0.0007769615053496,Domain_4d17272184128ac548f2b3771a0397785f2fa9c96e7b3951c35b8a92523c1100
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_fe7cd0763486afe507ba61739205433aef90480cbaa0d39eae1252c94f2334e9
3c862fdc4b.com,Domain,False,[],3,2.7798036385323987e-05,0.006420545746388443,0.0013378962083350565,Domain_3c862fdc4b9a583b9d0fefb8513973bdd4658e480cc8fcb51623a30b1310baa6
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_fc8a6e91501f4b54736baf9a866cbba5b115fd2ae8114fd162bd65fa359ac0a0
104.18.xxx.xxx,IP,True,,4,0.03925229216729647,0.051364365971107544,0.009608896727382849,IP_f78fa99ec7d4d5c30639524e3d01250d0951936fe1fbc72948cdf1b2ddfbb714
96ee713933.com,Domain,True,['A'],4,4.9395893347248524e-06,0.0032102728731942215,0.0007769615053496,Domain_96ee71393306ea7ac603cba6e68bac47a651c0991c6ec51d53a5b98281e0766d
e03dc0acb5.com,Domain,True,[],3,4.9395893347248524e-06,0.0032102728731942215,0.0007769615053496,Domain_e03dc0acb5a89873cd063fc49cfe612b998079715d2be286fda9d6a8a68c3d84
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_86303e4d04cd5f4014f58b218deb66d41959190235fd42541b423149f193f8be
104.27.xxx.xxx,IP,True,,4,0.04413793689315246,0.056179775280898875,0.010574641582430294,IP_cb8649e3521842dadd8d95c4835f0b17f055346a4b83da3f55207a9def5b0088
796a7d0bbf.com,Domain,False,[],3,5.220156931924394e-06,0.004815409309791332,0.0011762946398656943,Domain_796a7d0bbfd53d6b5cc1a3e4a983c598f61d0a26f7116330d62f27e80ef0362c
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_9bbf6a61a6f25a9de0731caa953b9b3d76c4aab84859c00de5e400445e544e0f
104.18.xxx.xxx,IP,True,,4,0.0008679014473231581,0.0032102728731942215,0.0010551125188933642,IP_d5beefdebcfdf3db49b8b656878587fed2040ce39181a4a446fb06e37626784f
bbf1499473.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_bbf1499473e9e02a169f4c70b3ff65e178be331b02790b013bcc3fe19a7b98df
104.21.xxx.xxx,IP,True,,4,0.0027336476851557126,0.006420545746388443,0.0014895619844436906,IP_7c72248090987a1d48841ba862ad070c69d6577c5ce3203381472034f1c8f5d5
3cbf1e61e5.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_3cbf1e61e5e8238bfc2472e7b06530c5a8385345397947416259a2c73143175f
104.21.xxx.xxx,IP,True,,4,0.021708365090264786,0.012841091492776886,0.004852277641683712,IP_35b25eb8b6273e1183e9fe534ed2819f65253272a2fda9dc366c2620a5bb984b
459db20ead.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_459db20ead8538e548835894888a7bfd18c8c5e167dd6be91246a3d537fcbc08
4a57d2deef.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_4a57d2deef30a99dd63f13aaab6e0231d809db24bc480eb739b1407589bb3913
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_9b7203bb92e7c0472db1150c494e398dff514f10ad07fcc24ba9ecfef38f7b05
37141e0771.com,Domain,True,[],3,1.6321776500973726e-06,0.0032102728731942215,0.000758860166302681,Domain_37141e07717b373d7cf2bfc67cf8d690cfad61daad1602cb36d7eee1425608fd
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_da38cb177e36dce2a9b66b4e2ff8fa21d08bc6d08401842ceb473b6f3519416d
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_2a6bd505e2a23997f2e0f23cc1011cc3c689af7fa0231fd7d266f32fecd5dfc6
7157f9a8e3.com,Domain,False,[],3,2.7798036385323987e-05,0.006420545746388443,0.0013378962083350565,Domain_7157f9a8e358da942742b2358219ba3c96803e0c05d7afb436cef1dada1525a5
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_faf5992744159fb4040d4f0ad274e57aa84d2e0969d9e7b8126868dc4cfaa443
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_b99bab245715645dbbeefd852aaa66237aeb31ff86cb339b3d7a69c2ae096e69
b9c0ae31f9.com,Domain,True,['A'],4,0.0,0.0016051364365971107,0.0005687480997990334,Domain_b9c0ae31f963b08d61e2a7c84e672cbbd8e901770207d75f3e6ed40fad7b8921
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_1b28cf20f17e7d48a34c4cd1cd7f8ff45408f29f85fcbe41aff802bb0f65ed05
172.67.xxx.xxx,IP,True,,4,0.01686197637777584,0.011235955056179775,0.004911216630718967,IP_7afe1dd32c0f1b464f696874c3ba24d343657ca6579bbfe8ce321c67f0788edd
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_fcfcb5a95c0288c1e30af56478cc2b89062663da80a8302edf54e9ca353497d7
93bbbf0042.com,Domain,True,['A'],4,0.0,0.0016051364365971107,0.00059195223541338,Domain_93bbbf004210b7fcd22a1d6814b2a7e5a497f01bf2ef902b78b5ba08cb1c32e3
75.126.xxx.xxx,IP,True,,4,0.015076017740234546,0.012841091492776886,0.004871191526571352,IP_7362386d4ad39309e717b73dc66ca789a909883282cc2b0e43382c30c8f9ff5a
b506770a8b.com,Domain,True,[],3,0.003150317008411764,0.0032102728731942215,0.001135138788142233,Domain_b506770a8bf609172895ce4deff573b780ec2467ce53e9f831b61cf07a88a12a
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_26e75d33fb2cf3f1620c06282f6c6511be122fecf0e64fe9cbb6965a0ea16ef2
364659689d,Cert,True,,4,0.0,0.0032102728731942215,0.0007767998863343782,Cert_364659689d26ff76cd2274e926f430199e551ac00ab1d29127fb0078c857b259
340c697ad3.com,Domain,True,"['A', 'B']",4,0.0,0.0016051364365971107,0.0008349263825790952,Domain_340c697ad3c31bcf9aecdcacc830f8690fdc877a034fed6066bacc0e3e17cbee
172.67.xxx.0/24,IP_C,False,,1,0.018797038442169775,0.16051364365971107,0.031681501457744385,IP_CIDR_2aa53e826d9906f0104914eb11dc04f44c7b13112781ab3a28ace086ec3bf9c0
198.54.xxx.xxx,IP,True,,4,4.800710763469413e-05,0.0032102728731942215,0.0008544190059340334,IP_428deda9382334b132d757b279392d885827a240177b64ff2e4c9cf3fa34605a
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_eb902ef2207dc81ab8aed191411a0e8f51fdaaf9dab22c8df552b870cb8ee587
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_8130b6f30d922e44c6438674c88f7d333837035fd35ef9b396800b2633cbd2aa
40f5e9554b,Cert,True,,4,0.0002186692375833495,0.0032102728731942215,0.001059434522531956,Cert_40f5e9554bb156ec9c5373974ad327a41a9fb308168ab0de77b2288fb2556d6c
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_cdf17ed6db229713898b1c0ce1096182dcdb5daa0941715854ea24a79da62cfc
f895095edf.com,Domain,False,[],3,3.3313267172871925e-06,0.004815409309791332,0.0009859383167406736,Domain_f895095edf658158f0c36f1a888a34e0b2cf41af433d4ba81b82e8eda5b3d156
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_6bc98a6b0d7334650c468bc26b9a1a57fbe7ae9237cdedb28108f691f579a2d6
a952119c9d.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_a952119c9d107c1d4d83cfab990918ee974867ae693169d1c23b816c551d2376
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_0c45be9fdea5f1dd1c38930251b07b17fb21dda5dfc614a0c7c54b4a7fec15c9
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_0bdd676c18845502175822c234ac2979e61cd9c83d490c664833eb810f2b0bd1
104.27.xxx.xxx,IP,True,,4,0.0008716863349550048,0.0032102728731942215,0.001062531435894212,IP_0d7bf9e655741da45264800ffcdf0155307c64a74cb9096e8cef61e5c2c01c64
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_d47e0d6df4aa0ae0a12d27d6de613ff3aef531bcba32141ef97990af0982c9e7
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_a3898ffbc402c78c6c515ba42cc35ba296a5d322ccb3622d1e280fb69ef7504c
804333bb71.com,Domain,True,['A'],4,0.0,0.0016051364365971107,0.000809171987689981,Domain_804333bb71c32ac4f15f1e4fe435b4aae59a3694013e28e13ebf9c992970a8f9
12f712fbf7.com,Domain,False,[],3,0.0044265474724265496,0.011235955056179775,0.002242765018724381,Domain_12f712fbf78fde2cbb0803f114fa8f7e3898d40a1b29f939e22b02786d2c3d43
b31eb3fda0.com,Domain,False,[],3,2.0425548127198268e-05,0.006420545746388443,0.0012997284745543919,Domain_b31eb3fda0e29b4b59704e9e924d5827a998dc5d79e02744165f28bdeac01942
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_a408123eba66f292bfb064a2db999bfb8cb4d4e0f1c0ab77636f94e67ca64be9
3855e21d1f.com,Domain,True,[],3,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_3855e21d1ff1c9a52f7f4aacc95c404096f6fc13bb61d200f2c93078e861d0ae
91329c7f0a.com,Domain,False,[],3,2.899749198118112e-06,0.004815409309791332,0.0010295585685474594,Domain_91329c7f0a2e9c44c8efe1899a0e9889824f527957f5b9c1d24fc4856f92a600
0490167ce9.com,Domain,False,[],3,0.01366960349671719,0.009630818619582664,0.00207233623171446,Domain_0490167ce97d4605cb688a8217f2cfb4a0fd3170b79851500d13e0c3b97ad247
0062512d5e.com,Domain,True,['B'],4,6.949917492053672e-07,0.0032102728731942215,0.000812265573222818,Domain_0062512d5ed1dfc09d1add7fcc72b43eb1b62b973b92569f6c58297fb7ee0658
31.13.xxx.xxx,IP,True,,4,0.01720866022954254,0.012841091492776886,0.0050580613597047954,IP_85cd3b959f94fb4b2701942079309c0800578de87cf2090d110a7b9609067108
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_230b41508cd766aa81b6e4bb25707bcc1173e3f20addc284da286354923ca807
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_b7e48592ee7b2546159b36e8d054976273f20d89f82049eb16b39d73c0938b11
a4b9f34e78.com,Domain,False,[],3,2.0425548127198268e-05,0.006420545746388443,0.0012997284745543919,Domain_a4b9f34e784e79a095ec6ff9331bf85d28cc927929a6944c245401fa1658512e
172.67.xxx.xxx,IP,True,,4,2.1747014902581536e-05,0.0032102728731942215,0.0007457751415123983,IP_b478a7cd2dba3030dac63e9db37da5aea1f2b91579f5c3b223110c5163cedfa3
63698e0dc2.com,Domain,False,[],3,2.899749198118112e-06,0.004815409309791332,0.0010295585685474594,Domain_63698e0dc29326c9a01ceacd860232de615cdffd02dc57f4a325d57827d06680
104.27.xxx.xxx,IP,True,,4,6.258658943736911e-05,0.0032102728731942215,0.0007456804074290176,IP_ed08639ff57a18c80af4bcd581b82bb303b448afcb213a0e9d03c47d0b96e433
202.160.xxx.xxx,IP,True,,4,0.019184219083059357,0.011235955056179775,0.005296310216629642,IP_e24920ecbb0676ff0e69755f0e62a8aa3ebc9f084525824b8a61129eaf3f50fb
82b3002d78.com,Domain,False,['B'],4,3.3313267172871925e-06,0.004815409309791332,0.0009859383167406736,Domain_82b3002d789b745d0d6c4eea20353178dbb9ed9924395168eab7a5b19692a34d
104.27.xxx.xxx,IP,True,,4,6.258658943737032e-05,0.0032102728731942215,0.0007456804074290176,IP_3c2d01b9274ee68b8286f700035d14baec9c027ce5a4f654a3637aee050cc85a
