weight,relation,source,target
1,r_cidr,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,IP_CIDR_22c4f023f5b4c1ed25f3d619b208bbddaecc1f42348b1ea6be7095ab606832d5
4,r_dns_a,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,Domain_3a38fa21432fbba3a2e3f693b4efaff3723788a437d9ca1fd1322ed4a6e46882
4,r_dns_a,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,Domain_6cad92382bd11544932a797d139c15ed3bcff4f4b2d7013dc27a9e256923e546
4,r_dns_a,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,Domain_551aa5704a1565e354e0be9704eb65c0648a0828986a7567717636d4e6c0c891
4,r_dns_a,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,Domain_abb2da7e66ffd56fad78ea5836f2f03e5d6c9cc5351d0e2ae9e02ac2e3cb440d
4,r_dns_a,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,Domain_340c697ad3c31bcf9aecdcacc830f8690fdc877a034fed6066bacc0e3e17cbee
4,r_dns_a,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,Domain_345c3f89d41fa3e81e99eee1fd08c99d252ce917d0789f74260fe608d572185b
4,r_dns_a,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,Domain_5d3539d65634fe5aa1e075a44d3470f3544691d16ebe010001085518db54e3f1
4,r_dns_a,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,Domain_7a5217a0e3306100e13fa754ac820f706728d04bc93a20a08f5a35301c40d116
4,r_dns_a,IP_870ccbf1c06774c59e630c31aa299ce71ed944c3fdb836892a659f165eeb40ed,Domain_3ef6083cb51b9fd8c39d9033a71cb7ddaa63481cc1e4f34a3d6e2e5dac709338
4,r_dns_a,Domain_d91a27d183c2874eadd4da5404bdb4780dbd67bf3c9748a575b55188f49feefe,IP_aadd79b44201b5aa051dd5d38af5c51baed45c630717d43db8a260b274deaedb
1,r_cidr,IP_4d863b4ab5863de2d2e1a64b4601082a735e193bb8edb0d619d3fcf1536c44a2,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
1,r_asn,IP_4d863b4ab5863de2d2e1a64b4601082a735e193bb8edb0d619d3fcf1536c44a2,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
1,r_cidr,IP_7f541c103d060c4bc863af725bce462f5fa1065711943de0ca272dcc01db901a,IP_CIDR_5075a87034598753028e7ecc231f4f13e5e23e33979188cb1fedf5a8442eabad
1,r_asn,IP_7f541c103d060c4bc863af725bce462f5fa1065711943de0ca272dcc01db901a,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
1,r_cidr,IP_1bc344618b55b5693995fbbec6bca81bbeceb8acffb26567d9e481f64abd7ea8,IP_CIDR_2aa53e826d9906f0104914eb11dc04f44c7b13112781ab3a28ace086ec3bf9c0
1,r_asn,IP_1bc344618b55b5693995fbbec6bca81bbeceb8acffb26567d9e481f64abd7ea8,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
4,r_dns_a,Domain_10ef3e4347fd56d26624b5702538fd9b39cbde92baf9c7c3004de246f0b52e7b,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
4,r_dns_a,Domain_10ef3e4347fd56d26624b5702538fd9b39cbde92baf9c7c3004de246f0b52e7b,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
4,r_cert,Cert_9ee0d87e7b450d2b1be98d77fdd7d5f4865e395f8622d493fe6278cf2fe850ea,Domain_cf9170a373a05b73569c5300a808642f7520be0aaada31d0a369321ba23a92df
2,r_cert_chain,Cert_9ee0d87e7b450d2b1be98d77fdd7d5f4865e395f8622d493fe6278cf2fe850ea,Cert_af49e2b01dc6d08092dadad88916a07fd8cb2ce30e118b8591bab058ddef0def
1,r_cidr,IP_335fdbbecfb8fd3abcdc6bae96a8aa520f2a851664796e80c6df64808096a56e,IP_CIDR_2aa53e826d9906f0104914eb11dc04f44c7b13112781ab3a28ace086ec3bf9c0
1,r_asn,IP_335fdbbecfb8fd3abcdc6bae96a8aa520f2a851664796e80c6df64808096a56e,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
1,r_cidr,IP_40e533be33f568388a9874a26f3f26aef7ea648c944e7a2f39cd3d2f3ab95446,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
1,r_asn,IP_40e533be33f568388a9874a26f3f26aef7ea648c944e7a2f39cd3d2f3ab95446,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
4,r_request_jump,Domain_b65bc149b9de0790b19a11b21ef132c9a59cb621176c752b4b19691b9f57716d,Domain_24acfd52f9ceb424d4a2643a832638ce1673b8689fa952d9010dd44949e6b1d9
4,r_dns_a,Domain_b65bc149b9de0790b19a11b21ef132c9a59cb621176c752b4b19691b9f57716d,IP_c42fcf4f2ac97b57aab52ad9a6aa3ce9a1fd31e9f8526c0f8c975c3de7f86710
4,r_dns_a,Domain_b65bc149b9de0790b19a11b21ef132c9a59cb621176c752b4b19691b9f57716d,IP_b534eee37bc404f19fc2646829c03f18251ac9b40d2740a574fc3a29c9789731
4,r_dns_a,Domain_b65bc149b9de0790b19a11b21ef132c9a59cb621176c752b4b19691b9f57716d,IP_54b2b6c201913d15e983d7cf12bc7937f91dc7c131997a92d81683bc52c4608d
3,r_whois_phone,Domain_b65bc149b9de0790b19a11b21ef132c9a59cb621176c752b4b19691b9f57716d,Whois_Phone_267995417a1c6033f9c6e0f7457d507a19cae1b5b2b6c8b3a5b52e57fdf3f889
4,r_dns_a,Domain_6ef93e8dc4c54bf45373c820bc1f4f2e7c3e0d1f0d6feacb286073240136c1d0,IP_f78fa99ec7d4d5c30639524e3d01250d0951936fe1fbc72948cdf1b2ddfbb714
4,r_dns_a,Domain_6ef93e8dc4c54bf45373c820bc1f4f2e7c3e0d1f0d6feacb286073240136c1d0,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
4,r_dns_a,Domain_6ef93e8dc4c54bf45373c820bc1f4f2e7c3e0d1f0d6feacb286073240136c1d0,IP_3b591ca25ab2ffe6978475e1d92324a5b0a5209a7bc0461df914a5b76b3ece33
4,r_dns_a,Domain_6ef93e8dc4c54bf45373c820bc1f4f2e7c3e0d1f0d6feacb286073240136c1d0,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
1,r_cidr,IP_77783e3c2510e8f01effa5666b2da1ca0d1f7e40c362219edc15008df0219393,IP_CIDR_5075a87034598753028e7ecc231f4f13e5e23e33979188cb1fedf5a8442eabad
1,r_asn,IP_77783e3c2510e8f01effa5666b2da1ca0d1f7e40c362219edc15008df0219393,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
4,r_dns_a,Domain_b03c71d35568f98fa4ec0f89b811f45f8668c8c0716513666d0bed03e3d7c3a7,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
4,r_dns_a,Domain_b03c71d35568f98fa4ec0f89b811f45f8668c8c0716513666d0bed03e3d7c3a7,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
1,r_cidr,IP_2ff5737192a3b75ed3bb8cadf430d4e2752fd1ba04eafd52131d9b4af10dc9d4,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
1,r_asn,IP_2ff5737192a3b75ed3bb8cadf430d4e2752fd1ba04eafd52131d9b4af10dc9d4,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
3,r_whois_name,Domain_b0a931da450399a347ff8040e841397068a65eae27ceda932255e8ff1152b20f,Whois_Name_8170a48a4ca837cbfcfe6126afa36c9ed320dd4c0d7f9af7bd8755b0d97028cd
3,r_whois_phone,Domain_b0a931da450399a347ff8040e841397068a65eae27ceda932255e8ff1152b20f,Whois_Phone_d4e844046d099bbdd48536d0431618a45cde4f0c5593f027d8ceee11f8b9c211
4,r_dns_a,Domain_b0a931da450399a347ff8040e841397068a65eae27ceda932255e8ff1152b20f,IP_f78fa99ec7d4d5c30639524e3d01250d0951936fe1fbc72948cdf1b2ddfbb714
4,r_dns_a,Domain_b0a931da450399a347ff8040e841397068a65eae27ceda932255e8ff1152b20f,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
4,r_dns_a,Domain_b0a931da450399a347ff8040e841397068a65eae27ceda932255e8ff1152b20f,IP_3b591ca25ab2ffe6978475e1d92324a5b0a5209a7bc0461df914a5b76b3ece33
4,r_subdomain,Domain_b0a931da450399a347ff8040e841397068a65eae27ceda932255e8ff1152b20f,Domain_4688857000b585e061a929d4b869bf698e9f0321fe656965758ef66084f0556d
4,r_dns_a,IP_5ddb4b48bf06805d9614815e66cc97eb94a89c24f4a23bddf39b52042c85b4a1,Domain_df066c7927cff50f9742288083e71f5ba34b2a2777b9aa5f954419b3291b0f25
1,r_asn,IP_5ddb4b48bf06805d9614815e66cc97eb94a89c24f4a23bddf39b52042c85b4a1,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
4,r_dns_a,IP_5ddb4b48bf06805d9614815e66cc97eb94a89c24f4a23bddf39b52042c85b4a1,Domain_bb5365c2c780ebd76323ebbe3bbd1eabd9e917b69a8c60d97679b747a52ea196
4,r_dns_a,IP_5ddb4b48bf06805d9614815e66cc97eb94a89c24f4a23bddf39b52042c85b4a1,Domain_32a0da069af71716f3711051fa1354a26567985ca15714aff22145447d014774
4,r_dns_a,Domain_54b0095bff1af19196db2fa6150be9a30b490246ac48ad9abd4310ea14900ab8,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
4,r_dns_a,Domain_54b0095bff1af19196db2fa6150be9a30b490246ac48ad9abd4310ea14900ab8,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
4,r_dns_a,Domain_54b0095bff1af19196db2fa6150be9a30b490246ac48ad9abd4310ea14900ab8,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
4,r_dns_a,Domain_cd26977fd00035547318b4a9c1ccc036d75db4f34ed2651b38efb6141f76d6cc,IP_85cd3b959f94fb4b2701942079309c0800578de87cf2090d110a7b9609067108
3,r_whois_phone,Domain_cd26977fd00035547318b4a9c1ccc036d75db4f34ed2651b38efb6141f76d6cc,Whois_Phone_d4e844046d099bbdd48536d0431618a45cde4f0c5593f027d8ceee11f8b9c211
4,r_dns_a,Domain_fdb67aa25b69e6794659a35b53fae51805b12a0bf06562f41d6703b289a1ac02,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
4,r_dns_a,Domain_fdb67aa25b69e6794659a35b53fae51805b12a0bf06562f41d6703b289a1ac02,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
1,r_cidr,IP_dd63e73d36200b699418cb0aa7638c17370b67979dc403ef1973c9b862494412,IP_CIDR_2aa53e826d9906f0104914eb11dc04f44c7b13112781ab3a28ace086ec3bf9c0
1,r_asn,IP_dd63e73d36200b699418cb0aa7638c17370b67979dc403ef1973c9b862494412,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
1,r_cidr,IP_9ca57e00ff02b545f8dadd712094973d5fc6e2e857c2826712ba4db64427f9d5,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
1,r_asn,IP_9ca57e00ff02b545f8dadd712094973d5fc6e2e857c2826712ba4db64427f9d5,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
1,r_cidr,IP_26f9d44bba59f219ba2a3961ef839466259a89ee03e4f7c9c359017fc4eb40a7,IP_CIDR_5075a87034598753028e7ecc231f4f13e5e23e33979188cb1fedf5a8442eabad
1,r_asn,IP_26f9d44bba59f219ba2a3961ef839466259a89ee03e4f7c9c359017fc4eb40a7,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
4,r_dns_a,IP_2dbad4fff1c0f27411274d7d6a8425b2e0b415ffb7566733b6059e704526b88f,Domain_dd584f855d3ac86195281809c3fe54032c04f2e9b623aa0e3c094a6566a59ff1
1,r_asn,IP_2dbad4fff1c0f27411274d7d6a8425b2e0b415ffb7566733b6059e704526b88f,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
4,r_dns_a,Domain_5a0f2e36ec5f6b0f62ad4bd0fa4ba131680e2b9d82640a8a5c32fcd6d10b95f4,IP_aadd79b44201b5aa051dd5d38af5c51baed45c630717d43db8a260b274deaedb
1,r_cidr,IP_f163b08ac1b41723fc2fa6f4774f05b204c2ebb398b89e57f65242d88def8179,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
1,r_asn,IP_f163b08ac1b41723fc2fa6f4774f05b204c2ebb398b89e57f65242d88def8179,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
4,r_dns_a,Domain_3d701f41fb3856f447fee9ff834e37c6e05b328f0abc1cc9a33ea2127f0ca11b,IP_cb8649e3521842dadd8d95c4835f0b17f055346a4b83da3f55207a9def5b0088
4,r_dns_a,Domain_3d701f41fb3856f447fee9ff834e37c6e05b328f0abc1cc9a33ea2127f0ca11b,IP_1e0ce2c908bc3a3b0b08ee52f5ac1a812ba15c948254ae2b24e246bc54e2f6db
4,r_dns_a,Domain_3d701f41fb3856f447fee9ff834e37c6e05b328f0abc1cc9a33ea2127f0ca11b,IP_136a30fb09124d6fdade3e3ffbf46c3708f361e40ed011b7f27ade91a5a30f92
4,r_dns_a,Domain_3d701f41fb3856f447fee9ff834e37c6e05b328f0abc1cc9a33ea2127f0ca11b,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
1,r_cidr,IP_6b73c2204d693ee36507e7709515d2d4cd248dc3baecb1f5cf008229a7447cbe,IP_CIDR_5075a87034598753028e7ecc231f4f13e5e23e33979188cb1fedf5a8442eabad
1,r_asn,IP_6b73c2204d693ee36507e7709515d2d4cd248dc3baecb1f5cf008229a7447cbe,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
1,r_cidr,IP_c2c0a649f2645d73cb267690b74854018d78e5985bcf4ef3c1087143d1628264,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
1,r_asn,IP_c2c0a649f2645d73cb267690b74854018d78e5985bcf4ef3c1087143d1628264,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
1,r_cidr,IP_b1bc7e90b3072782612111627fd7fe40a4ed5535e184f19a204b7b794caed6bd,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
1,r_asn,IP_b1bc7e90b3072782612111627fd7fe40a4ed5535e184f19a204b7b794caed6bd,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
1,r_cidr,IP_4eb6bf9cb26b13698b0f258a404b9753e1d8af578e497563273e5f9f380f1219,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
1,r_asn,IP_4eb6bf9cb26b13698b0f258a404b9753e1d8af578e497563273e5f9f380f1219,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
4,r_dns_a,Domain_68ef1f4cfce573222619071a6a2814cd23bb306ab62667fbe2e1ded37025464b,IP_136a30fb09124d6fdade3e3ffbf46c3708f361e40ed011b7f27ade91a5a30f92
4,r_dns_a,Domain_68ef1f4cfce573222619071a6a2814cd23bb306ab62667fbe2e1ded37025464b,IP_630ad0b4920bfdc057f7f41929ece3e807e0006d0683d760bdee44b9bcb74e4f
1,r_cidr,IP_bdfdcadbc1268c8bfa0ff524168e68e10b6e5ab687b1a0e02c0d79f5fcab4488,IP_CIDR_5075a87034598753028e7ecc231f4f13e5e23e33979188cb1fedf5a8442eabad
1,r_asn,IP_bdfdcadbc1268c8bfa0ff524168e68e10b6e5ab687b1a0e02c0d79f5fcab4488,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
1,r_cidr,IP_992b8cdd25c32cadc25a042846941754b6b4ecbdcea0871f1e3ec6ceb01876bf,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
1,r_asn,IP_992b8cdd25c32cadc25a042846941754b6b4ecbdcea0871f1e3ec6ceb01876bf,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
