weight,relation,source,target
4,r_dns_a,IP_88aa40c4cc01e85ca960810254260508ddc5018df981285cec52081158051afb,Domain_148e3012620d0f80d33cdcaf5bafa5716290f94bfc105b3c85467448d700df48
4,r_dns_a,IP_88aa40c4cc01e85ca960810254260508ddc5018df981285cec52081158051afb,Domain_aa5997bc191ca05edd443d60d3ba778248995ed3eaba9e86d03be3c5f62e086e
4,r_dns_a,IP_88aa40c4cc01e85ca960810254260508ddc5018df981285cec52081158051afb,Domain_aee0ce2cedb02ba70de49bae580e6a5b1dc509ca8c977ef07877e70e0304e46b
4,r_dns_a,IP_046053321f8f2410d8855a89e1b89ad48ecd5d80fe78d3daac15ac94d7fe8cc3,Domain_3d4959839cdfb53dad7d505810fd6fa25209c5e989ddedd70120fb0c8faf7a65
4,r_subdomain,Domain_6d4cfb8d3c8d3b725ba771389939bb5b886f5802aa2ee18a32d2e7e386e262a0,Domain_85db7f74bf1e231c6f3b89583f6240593a918c2443aa657f129702d1ab41025c
4,r_dns_a,Domain_6d4cfb8d3c8d3b725ba771389939bb5b886f5802aa2ee18a32d2e7e386e262a0,IP_65c6f11cb16912219257df9668a0e9bbf776bc73db069d05d032bf3823466539
2,r_cname,Domain_6d4cfb8d3c8d3b725ba771389939bb5b886f5802aa2ee18a32d2e7e386e262a0,Domain_2d710c4eefea1ed6f4a20d0715c0175a1f6344e4aa8d539c92de2a7f9692a1ea
4,r_cert,Domain_6d4cfb8d3c8d3b725ba771389939bb5b886f5802aa2ee18a32d2e7e386e262a0,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,Domain_896d7ec9820abadb37beb918ffa823175abfecdd95c962db5bf9f7121b22d78d,IP_b2f101cc5b3ba11aeed51308677c9ccfce8bcf2748c50a4dd54868e5ad41c947
2,r_cname,Domain_896d7ec9820abadb37beb918ffa823175abfecdd95c962db5bf9f7121b22d78d,Domain_7d08e25827a1392071d14a3ff3fcaba10e961d2af00fb240bd52538ba5c4b428
4,r_cert,Domain_896d7ec9820abadb37beb918ffa823175abfecdd95c962db5bf9f7121b22d78d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,Domain_57dee9059d8c54ebf6c48a928c2d3fb948a7b9732c7160c35c2fb16d04b3ec8e,IP_19322d51c2ff4fa91a3f409e60d8eb00dc38653f0632b0f96595d2fd253c7511
2,r_cname,Domain_57dee9059d8c54ebf6c48a928c2d3fb948a7b9732c7160c35c2fb16d04b3ec8e,Domain_591ff31dc21519f316e92f1c465f685a81f95fa6996a46afaa02768cf501426a
4,r_cert,Domain_57dee9059d8c54ebf6c48a928c2d3fb948a7b9732c7160c35c2fb16d04b3ec8e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_subdomain,Domain_57dee9059d8c54ebf6c48a928c2d3fb948a7b9732c7160c35c2fb16d04b3ec8e,Domain_acb4e4c62022d5a64a850bbe854822afed6fd03183eec40649a80f1740e05c63
4,r_dns_a,Domain_a816c68c89fd58bd05f02605ebe707678d45e3b9cbb95fb978b9e2ed239db367,IP_f02f527b247e586c0c17eed60306a169d494b4890edd6b2cfd33aaa0046ce13b
4,r_subdomain,Domain_a816c68c89fd58bd05f02605ebe707678d45e3b9cbb95fb978b9e2ed239db367,Domain_85db7f74bf1e231c6f3b89583f6240593a918c2443aa657f129702d1ab41025c
4,r_cert,Domain_a816c68c89fd58bd05f02605ebe707678d45e3b9cbb95fb978b9e2ed239db367,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_cert,Domain_7a497facb3a334a098f50e1c5cc4d61054ff8859d61a88c1e2f97c91307cc8ba,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,IP_b8268cc414f6a84688c2e53a5a84c2efc2e530f3baa2cb0988ae1d33106e41ff,Domain_a733dc359bbd218dfee05a91ff8eef75f96d4a858422a5b8559a5ca48367421e
4,r_dns_a,Domain_0cb9252b8c03373db9d5f0f3b53e17240828d73e870281ca100494f0191c3a31,IP_cb6702d330fc38850f6e8d03704f6f922169c7d3bb559a690104afbb55d02d4d
4,r_cert,Domain_0cb9252b8c03373db9d5f0f3b53e17240828d73e870281ca100494f0191c3a31,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_subdomain,Domain_0cb9252b8c03373db9d5f0f3b53e17240828d73e870281ca100494f0191c3a31,Domain_559e0ea5b3a75a355a974c5578a2e6cdfb682500d8f5ac9a3bee9a273b767092
3,r_whois_name,Domain_c632c83dfadc6d125d75197d8ca28fd82fe9142f5e2f06f8d49dfb2305582aa8,Whois_Name_59eafb339dc90e083416251abe6595ad09905bc0e1d7a7e4aba70d8e2d086764
3,r_whois_email,Domain_c632c83dfadc6d125d75197d8ca28fd82fe9142f5e2f06f8d49dfb2305582aa8,Whois_Email_d2637f9ff7be2560512bbbb723c28b9d942a2bd60fa1dbdc322f8565529c0ecb
4,r_cert,Domain_c632c83dfadc6d125d75197d8ca28fd82fe9142f5e2f06f8d49dfb2305582aa8,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
3,r_whois_phone,Domain_c632c83dfadc6d125d75197d8ca28fd82fe9142f5e2f06f8d49dfb2305582aa8,Whois_Phone_3ea8f719a853beb538a2e6f67930749e46c65ff11e209377a87311eb21610591
4,r_dns_a,Domain_c632c83dfadc6d125d75197d8ca28fd82fe9142f5e2f06f8d49dfb2305582aa8,IP_4eb843e9647d2ddace308c091ac023a751357f98568ed0901298979b6d5ca3a2
4,r_dns_a,IP_48d064453041d21ef933a25751239291622602f439ed79b0f7a4db64b98e8c2b,Domain_5538a7631ae51bc809a40a22b68196c7854efd154e858bda9a40301ef4abe4b0
4,r_dns_a,Domain_98d8fae3d28869e9b2b897f481979f0f64d1a31a47f88d63ccdce2ee0c3647fc,IP_c0ef870908f5a3ac5c93d6151950ec99a56a2a953277eb47b403edf858b74d06
4,r_cert,Domain_98d8fae3d28869e9b2b897f481979f0f64d1a31a47f88d63ccdce2ee0c3647fc,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_subdomain,Domain_98d8fae3d28869e9b2b897f481979f0f64d1a31a47f88d63ccdce2ee0c3647fc,Domain_29a2c99c65221a682f99e46967159b995e66665a413db8c2c4947fa77dd1a535
4,r_dns_a,Domain_df248978176c0182e653520b50bfc94a24f1aad7cf98201e8e6f2c6143df9d56,IP_8e4dda6e2c0ee77db15131b48107934ce88178f7dc8308634cf5554bd4485f12
4,r_cert,Domain_df248978176c0182e653520b50bfc94a24f1aad7cf98201e8e6f2c6143df9d56,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_subdomain,Domain_df248978176c0182e653520b50bfc94a24f1aad7cf98201e8e6f2c6143df9d56,Domain_3c05f277f00caf405b071cc7271c4beba4100fc8d2f64a5c0335e69b97728f56
4,r_subdomain,Domain_b13c4947c5673fe986b8fbede20c30b9af65f62a669ed9a8185a28e5ceca67c2,Domain_559e0ea5b3a75a355a974c5578a2e6cdfb682500d8f5ac9a3bee9a273b767092
4,r_cert,Domain_b13c4947c5673fe986b8fbede20c30b9af65f62a669ed9a8185a28e5ceca67c2,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,Domain_b13c4947c5673fe986b8fbede20c30b9af65f62a669ed9a8185a28e5ceca67c2,IP_2bdf8fcedc2b10c2fe7dfadece08b402d26033523c44be128659a7207ebff1c5
3,r_whois_email,Domain_68da1d0c3bb72de362cf68de8a28740da446ae6d53498f661e420a6f2eb4b4d5,Whois_Email_08052da658838465c212a7aadcdaffcb946c481bc7be0aee51d1dafceba0ee3d
3,r_whois_name,Domain_68da1d0c3bb72de362cf68de8a28740da446ae6d53498f661e420a6f2eb4b4d5,Whois_Name_cf0eafe60d2e96e10ac8b8c8dc49249be9d0a26a12741b14ed95266b79c3a8fc
4,r_dns_a,Domain_68da1d0c3bb72de362cf68de8a28740da446ae6d53498f661e420a6f2eb4b4d5,IP_242319e7bf8867c5b6311b6eed4eeed8bdb6bfb4fbaae03d58c02a0f9d079973
3,r_whois_phone,Domain_68da1d0c3bb72de362cf68de8a28740da446ae6d53498f661e420a6f2eb4b4d5,Whois_Phone_edd7e4db502a00418e9ebaa8f78a9b886b028da11b29f0fed2a73e5dce225663
4,r_cert,Domain_68da1d0c3bb72de362cf68de8a28740da446ae6d53498f661e420a6f2eb4b4d5,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,IP_03a4c24df8029836cf0e7c6ac88118a32f981e26c83d241e38e5886297fa5d37,Domain_abe156251a06f50ff79cdff3fe018f2e2a000b67b3057d806be03f6fe1040680
4,r_dns_a,IP_03a4c24df8029836cf0e7c6ac88118a32f981e26c83d241e38e5886297fa5d37,Domain_21bb02ed9d19d9a230f5b65491769fdb18f90b50182f0e77c89008fb09a89e55
4,r_dns_a,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966,Domain_c2e54017db000416d398913fd068df7101f581ce0a384ed4ff9a61cd6c7c3495
4,r_dns_a,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966,Domain_c692c10f0264020426d63116bfcfd983316db5435de3b231a6a9ef31e9c4f471
4,r_dns_a,IP_dd7ba37bd67da1b0acf3e4932af8d6ab858d4b4e021f3bea755500109084ee09,Domain_8d4d286afcbaf567b4444712c874fdcda5961697d86240766c603e1f7dc0ecb8
4,r_dns_a,Domain_c15d37c06a58b4c6ade1078158fde83cd6b3c0cf849bed369b7359ac3b78e931,IP_f8ea4a3b78b0a286c561d2d026c35736df9904e3a07dfad27bf3adca1822ea7a
4,r_subdomain,Domain_c15d37c06a58b4c6ade1078158fde83cd6b3c0cf849bed369b7359ac3b78e931,Domain_559e0ea5b3a75a355a974c5578a2e6cdfb682500d8f5ac9a3bee9a273b767092
4,r_cert,Domain_c15d37c06a58b4c6ade1078158fde83cd6b3c0cf849bed369b7359ac3b78e931,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_subdomain,Domain_946f8e1790b8b568b2d04c60ca29260eeda3101add6aa44379a08a2c64a2a2a1,Domain_559e0ea5b3a75a355a974c5578a2e6cdfb682500d8f5ac9a3bee9a273b767092
4,r_cert,Domain_946f8e1790b8b568b2d04c60ca29260eeda3101add6aa44379a08a2c64a2a2a1,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,Domain_946f8e1790b8b568b2d04c60ca29260eeda3101add6aa44379a08a2c64a2a2a1,IP_3a234d9df7e163676323735869f9b4f3350b5403397c55f42f90d435f5dae671
2,r_cname,Domain_946f8e1790b8b568b2d04c60ca29260eeda3101add6aa44379a08a2c64a2a2a1,Domain_70f30b44988bd891609e6393045b4598582f2fa248890fdf0a7f69cf4a2f0b75
4,r_dns_a,Domain_42ace0d5008d0c5c53800a57a66ab68228ddcbacc7d3184a66402b5a211c5482,IP_08d1e369a88fddbe8f6e16bdb9c7dc1f03be5e3bf8c44573ea11aece812082a5
4,r_cert,Domain_42ace0d5008d0c5c53800a57a66ab68228ddcbacc7d3184a66402b5a211c5482,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
3,r_whois_email,Domain_42ace0d5008d0c5c53800a57a66ab68228ddcbacc7d3184a66402b5a211c5482,Whois_Email_fdf006405591fc0bdc89f065cb360cedace80833442f4482ba3c32fa25fda490
3,r_whois_name,Domain_42ace0d5008d0c5c53800a57a66ab68228ddcbacc7d3184a66402b5a211c5482,Whois_Name_a1e89e33bb151cec340a06add908cd069ecd1d199dd49d47403dea2128ea5af2
4,r_dns_a,IP_8c38e48b9f6d579ee4d091389b15acc7785f3176491aa5094a27c2a54dff9d3f,Domain_0749770f9c55353bb03033f0faa88aa7e79e8169d4c7a6a0606a3d368a5607ed
4,r_dns_a,IP_80f670fdca337b79dd2849c699427b7cacb5aea1604340f6f1e6fae0aaad880c,Domain_bd38a3a460da63c43d7602ed45871f9b66fc2689570d759c2a93815fcca57910
4,r_dns_a,Domain_f2b4f93b2b3f7772a8a698f33afb758b8295253630f58ccfef1a29b777013c80,IP_f971a93092798d7e968245a68595dbdb953defd4111abeb0c6ef66e47be74cac
4,r_subdomain,Domain_f2b4f93b2b3f7772a8a698f33afb758b8295253630f58ccfef1a29b777013c80,Domain_559e0ea5b3a75a355a974c5578a2e6cdfb682500d8f5ac9a3bee9a273b767092
4,r_cert,Domain_f2b4f93b2b3f7772a8a698f33afb758b8295253630f58ccfef1a29b777013c80,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_cert,Domain_b31de739bca671ab65e63d8d8fbd7dff4dfcd9e1105545727fdfa907849bef8c,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,IP_6e4a94354fe08ed8ebe6f7729abd704daabb69771da2df305162df5900cb0944,Domain_eff9aa9cdf763f35975314a49d1c4781f65d86c1e50ac50f8387ecafd4dd56cd
4,r_dns_a,IP_6e4a94354fe08ed8ebe6f7729abd704daabb69771da2df305162df5900cb0944,Domain_4c0ce8500d0ebadbebceddd6fc879bdc00eda2b0a20458ff99873d247762b7ef
4,r_subdomain,Domain_7be30225660d771663c905e89a8f24603b7d03d9c5e973ebd1f9a6fbefc85c77,Domain_559e0ea5b3a75a355a974c5578a2e6cdfb682500d8f5ac9a3bee9a273b767092
4,r_cert,Domain_7be30225660d771663c905e89a8f24603b7d03d9c5e973ebd1f9a6fbefc85c77,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,Domain_7be30225660d771663c905e89a8f24603b7d03d9c5e973ebd1f9a6fbefc85c77,IP_1061f29048621d5990b0db201ef7cc6edb09a232d1751ebcf20558cacf2b94fc
4,r_dns_a,Domain_7be30225660d771663c905e89a8f24603b7d03d9c5e973ebd1f9a6fbefc85c77,IP_20bae657a1244b97533b389601a08a13442ce548e67ac8c46a8201dda85650f8
4,r_dns_a,IP_8009735a9d453ec9175d5f09f451558bd76caef1b05d37d6b8d45485a8757431,Domain_b590ad34b4511bf38869db849d14f11df122359e36ee5a8985d8bd22286dbc13
4,r_dns_a,IP_8009735a9d453ec9175d5f09f451558bd76caef1b05d37d6b8d45485a8757431,Domain_261d9f5203fe771bbec88e358f2a8b313fa770491e5a6e6e5c315890845dc059
4,r_dns_a,Domain_0c8bc31a078405127194006201872d07ba3a9b0f8d231327a2be3d33c27fa887,IP_48d8c51dc17a3bc808747b027bf436dffc6a3c860d26ada85e310504f5fc4be2
4,r_subdomain,Domain_0c8bc31a078405127194006201872d07ba3a9b0f8d231327a2be3d33c27fa887,Domain_559e0ea5b3a75a355a974c5578a2e6cdfb682500d8f5ac9a3bee9a273b767092
4,r_cert,Domain_0c8bc31a078405127194006201872d07ba3a9b0f8d231327a2be3d33c27fa887,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,Domain_b6ae8e737e27e83047c2e64123899e0f29b1e477c0e79f88e6cb312b0199cf43,IP_50a9642eb54e0bdad657e5adba9fc579c44472fe25a51ad699a4fb3d5286a366
4,r_cert,Domain_b6ae8e737e27e83047c2e64123899e0f29b1e477c0e79f88e6cb312b0199cf43,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_subdomain,Domain_b6ae8e737e27e83047c2e64123899e0f29b1e477c0e79f88e6cb312b0199cf43,Domain_3c05f277f00caf405b071cc7271c4beba4100fc8d2f64a5c0335e69b97728f56
4,r_cert,Domain_15485a0b0544fec8843b43866600d024ba185b93884dc5cc9e74e50c60632b34,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,Domain_15485a0b0544fec8843b43866600d024ba185b93884dc5cc9e74e50c60632b34,IP_af532e427ee55e6f3dc962415d116fce4b3af17591e1ef50565d2cf133ec71ec
4,r_dns_a,IP_37eb1ac838a09d6718a378550a155797105588eebe7fc4411ad0a4023b137054,Domain_467256301300487c63489cc3041bd19bdf58b16d71f2337b53759d1c6eddae8d
4,r_dns_a,IP_50b65b3da4973685fbb1192299ff39de6ba7661bb14dab73ca542477ec6b5927,Domain_1afe307e228bf6c1da564069d19b5483f6de851fe6d2b6b5220691c2617af9a2
4,r_dns_a,IP_50b65b3da4973685fbb1192299ff39de6ba7661bb14dab73ca542477ec6b5927,Domain_1981b07b0d7b5a884588061878c4f9a1c9cccf856fec3a34cd9c050e0c54bb1a
4,r_dns_a,IP_50b65b3da4973685fbb1192299ff39de6ba7661bb14dab73ca542477ec6b5927,Domain_06d0386c0d3265d4446e89e97d316fca60a643f48052f3d2c29f5cccf4d063e0
4,r_dns_a,Domain_73ed342abe426d9de784508cc4ed93fb361b5b614b03bb0aefa7711ca1c9b33e,IP_af532e427ee55e6f3dc962415d116fce4b3af17591e1ef50565d2cf133ec71ec
3,r_whois_name,Domain_73ed342abe426d9de784508cc4ed93fb361b5b614b03bb0aefa7711ca1c9b33e,Whois_Name_f85b1018e7f4932dc182bb059490aad7bc44c963c5792d93f7c7038717b7b0d1
3,r_whois_email,Domain_73ed342abe426d9de784508cc4ed93fb361b5b614b03bb0aefa7711ca1c9b33e,Whois_Email_910eb6033328f3f3d2eae3a2ffae550e3a11f2fb5291c38a0f8f853f49d7fa03
4,r_cert,Domain_73ed342abe426d9de784508cc4ed93fb361b5b614b03bb0aefa7711ca1c9b33e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
3,r_whois_email,Domain_3e8c4e443bcbb53ce94474ff6d41b8121adaa658774511409d27ae198c2e397a,Whois_Email_d2637f9ff7be2560512bbbb723c28b9d942a2bd60fa1dbdc322f8565529c0ecb
4,r_cert,Domain_3e8c4e443bcbb53ce94474ff6d41b8121adaa658774511409d27ae198c2e397a,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,Domain_3e8c4e443bcbb53ce94474ff6d41b8121adaa658774511409d27ae198c2e397a,IP_3d5eb0274501a040b46eed83cff71f8b0115d748616cf911cd677363bf0f5933
4,r_cert,Domain_1981b07b0d7b5a884588061878c4f9a1c9cccf856fec3a34cd9c050e0c54bb1a,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_subdomain,Domain_1981b07b0d7b5a884588061878c4f9a1c9cccf856fec3a34cd9c050e0c54bb1a,Domain_559e0ea5b3a75a355a974c5578a2e6cdfb682500d8f5ac9a3bee9a273b767092
4,r_dns_a,IP_6f8a5e2004d5a8bd154030fae006b6f32630ef44a491d151002e8f44aada53a7,Domain_ee4e2459b1265a1d5dd9a297161e9e61eb6c22993c233d81cdc3ce469b6948a3
4,r_dns_a,Domain_596ee48d847ca63e824883a2cae492640c229ce54c07f937407ac101faf33eaf,IP_bc2fd68302cfff9e12823ccd3f42ce3ddae7ced2e38dec713ba6be5d0e1ce404
3,r_whois_email,Domain_596ee48d847ca63e824883a2cae492640c229ce54c07f937407ac101faf33eaf,Whois_Email_910eb6033328f3f3d2eae3a2ffae550e3a11f2fb5291c38a0f8f853f49d7fa03
3,r_whois_name,Domain_596ee48d847ca63e824883a2cae492640c229ce54c07f937407ac101faf33eaf,Whois_Name_f85b1018e7f4932dc182bb059490aad7bc44c963c5792d93f7c7038717b7b0d1
4,r_cert,Domain_596ee48d847ca63e824883a2cae492640c229ce54c07f937407ac101faf33eaf,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
3,r_whois_name,Domain_609629df25afc79a96a6163a77b9c3ed159e93f69a65e560b0d18a3d4cddcf9c,Whois_Name_59eafb339dc90e083416251abe6595ad09905bc0e1d7a7e4aba70d8e2d086764
3,r_whois_email,Domain_609629df25afc79a96a6163a77b9c3ed159e93f69a65e560b0d18a3d4cddcf9c,Whois_Email_d2637f9ff7be2560512bbbb723c28b9d942a2bd60fa1dbdc322f8565529c0ecb
4,r_cert,Domain_609629df25afc79a96a6163a77b9c3ed159e93f69a65e560b0d18a3d4cddcf9c,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
3,r_whois_phone,Domain_609629df25afc79a96a6163a77b9c3ed159e93f69a65e560b0d18a3d4cddcf9c,Whois_Phone_3ea8f719a853beb538a2e6f67930749e46c65ff11e209377a87311eb21610591
4,r_dns_a,Domain_609629df25afc79a96a6163a77b9c3ed159e93f69a65e560b0d18a3d4cddcf9c,IP_782c654b94af60e5d1ff0c4f1696c402c82a21641de1283d57019f4d58ecb08e
4,r_subdomain,Domain_1b3165e95e45f7548243894610ba97f02f7b4e293f014620db7117ffcef0349e,Domain_559e0ea5b3a75a355a974c5578a2e6cdfb682500d8f5ac9a3bee9a273b767092
4,r_cert,Domain_1b3165e95e45f7548243894610ba97f02f7b4e293f014620db7117ffcef0349e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
4,r_dns_a,Domain_1b3165e95e45f7548243894610ba97f02f7b4e293f014620db7117ffcef0349e,IP_3ff3a1a69108adbbbdf61c53467e352dbfc43101054f8e78fad6244281151739
4,r_dns_a,IP_19322d51c2ff4fa91a3f409e60d8eb00dc38653f0632b0f96595d2fd253c7511,Domain_c9b845b9ef9dd71066957ed12e434b0e44fcb02df9aa4a08031050cc3fdda607
